"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
1632,"CapPass",217.71,-219.89,,"Qualified",0.990,13060.07,13064.26,"416-20",1632,"Alloy 617","Plate",314626
1633,"CapPass",217.53,-217.07,,"Qualified",1.002,13068.03,13072.27,"416-20",1633,"Alloy 617","Plate",314626
1634,"CapPass",217.20,-217.77,,"Qualified",0.997,13076.29,13080.15,"416-20",1634,"Alloy 617","Plate",314626
1635,"CapPass",217.26,-217.02,,"Qualified",1.001,13084.21,13087.98,"416-20",1635,"Alloy 617","Plate",314626
1636,"CapPass",219.22,-221.75,,"Qualified",0.989,13092.20,13096.33,"416-20",1636,"Alloy 617","Plate",314626
1637,"CapPass",217.89,-218.51,,"Qualified",0.997,13100.01,13104.37,"416-20",1637,"Alloy 617","Plate",314626
1638,"CapPass",218.42,-219.62,,"Qualified",0.995,13108.02,13112.27,"416-20",1638,"Alloy 617","Plate",314626
1639,"CapPass",221.78,-219.98,,"Qualified",1.008,13116.22,13120.12,"416-20",1639,"Alloy 617","Plate",314626
1640,"CapPass",217.81,-217.96,,"Qualified",0.999,13124.30,13128.40,"416-20",1640,"Alloy 617","Plate",314626
1641,"CapPass",218.82,-219.11,,"Qualified",0.999,13132.21,13136.23,"416-20",1641,"Alloy 617","Plate",314626
1642,"CapPass",219.34,-218.60,,"Qualified",1.003,13140.32,13144.29,"416-20",1642,"Alloy 617","Plate",314626
1643,"CapPass",220.14,-216.00,,"Qualified",1.019,13148.32,13152.11,"416-20",1643,"Alloy 617","Plate",314626
1644,"CapPass",218.92,-218.18,,"Qualified",1.003,13156.10,13160.42,"416-20",1644,"Alloy 617","Plate",314626
1645,"CapPass",214.37,-221.62,,"Qualified",0.967,13164.30,13168.27,"416-20",1645,"Alloy 617","Plate",314626
1646,"CapPass",221.22,-220.83,,"Qualified",1.002,13172.43,13176.45,"416-20",1646,"Alloy 617","Plate",314626
1647,"CapPass",218.25,-220.11,,"Qualified",0.992,13180.00,13184.30,"416-20",1647,"Alloy 617","Plate",314626
1648,"CapPass",217.19,-220.86,,"Qualified",0.983,13188.32,13192.38,"416-20",1648,"Alloy 617","Plate",314626
1649,"CapPass",219.33,-218.77,,"Qualified",1.003,13196.38,13200.46,"416-20",1649,"Alloy 617","Plate",314626
1650,"CapPass",223.88,-216.10,,"Qualified",1.036,13204.46,13208.22,"416-20",1650,"Alloy 617","Plate",314626
1651,"CapPass",218.98,-218.80,,"Qualified",1.001,13212.34,13216.21,"416-20",1651,"Alloy 617","Plate",314626
1652,"CapPass",218.20,-219.97,,"Qualified",0.992,13220.47,13224.39,"416-20",1652,"Alloy 617","Plate",314626
1653,"CapPass",218.53,-218.99,,"Qualified",0.998,13228.21,13232.24,"416-20",1653,"Alloy 617","Plate",314626
1654,"CapPass",216.29,-220.31,,"Qualified",0.982,13236.24,13240.42,"416-20",1654,"Alloy 617","Plate",314626
1655,"CapPass",218.74,-217.92,,"Qualified",1.004,13244.32,13248.42,"416-20",1655,"Alloy 617","Plate",314626
1656,"CapPass",216.65,-219.79,,"Qualified",0.986,13252.23,13256.31,"416-20",1656,"Alloy 617","Plate",314626
1657,"CapPass",220.03,-217.29,,"Qualified",1.013,13260.39,13264.57,"416-20",1657,"Alloy 617","Plate",314626
1658,"CapPass",219.47,-220.38,,"Qualified",0.996,13268.52,13272.46,"416-20",1658,"Alloy 617","Plate",314626
1659,"CapPass",217.70,-216.93,,"Qualified",1.004,13276.20,13280.38,"416-20",1659,"Alloy 617","Plate",314626
1660,"CapPass",219.16,-219.60,,"Qualified",0.998,13284.37,13288.49,"416-20",1660,"Alloy 617","Plate",314626
1661,"CapPass",220.00,-220.32,,"Qualified",0.999,13292.57,13296.43,"416-20",1661,"Alloy 617","Plate",314626
1662,"CapPass",220.34,-215.60,,"Qualified",1.022,13300.37,13304.53,"416-20",1662,"Alloy 617","Plate",314626
1663,"CapPass",218.28,-215.92,,"Qualified",1.011,13308.41,13312.48,"416-20",1663,"Alloy 617","Plate",314626
1664,"CapPass",214.51,-218.26,,"Qualified",0.983,13316.29,13320.45,"416-20",1664,"Alloy 617","Plate",314626
1665,"CapPass",220.61,-214.89,,"Qualified",1.027,13324.54,13328.23,"416-20",1665,"Alloy 617","Plate",314626
1666,"CapPass",213.11,-220.20,,"Qualified",0.968,13332.21,13336.52,"416-20",1666,"Alloy 617","Plate",314626
1667,"CapPass",218.17,-219.23,,"Qualified",0.995,13340.21,13344.41,"416-20",1667,"Alloy 617","Plate",314626
1668,"CapPass",217.89,-217.91,,"Qualified",1.000,13348.37,13352.49,"416-20",1668,"Alloy 617","Plate",314626
1669,"CapPass",217.72,-214.96,,"Qualified",1.013,13356.43,13360.67,"416-20",1669,"Alloy 617","Plate",314626
1670,"CapPass",220.94,-217.37,,"Qualified",1.016,13364.47,13368.48,"416-20",1670,"Alloy 617","Plate",314626
1671,"CapPass",219.95,-219.56,,"Qualified",1.002,13372.63,13376.49,"416-20",1671,"Alloy 617","Plate",314626
1672,"CapPass",212.68,-213.58,,"Qualified",0.996,13380.35,13384.43,"416-20",1672,"Alloy 617","Plate",314626
1673,"CapPass",218.64,-213.35,,"Qualified",1.025,13388.36,13392.38,"416-20",1673,"Alloy 617","Plate",314626
1674,"CapPass",218.13,-220.58,,"Qualified",0.989,13396.48,13400.67,"416-20",1674,"Alloy 617","Plate",314626
1675,"CapPass",216.02,-217.51,,"Qualified",0.993,13404.34,13408.59,"416-20",1675,"Alloy 617","Plate",314626
1676,"CapPass",221.51,-216.25,,"Qualified",1.024,13412.55,13416.40,"416-20",1676,"Alloy 617","Plate",314626
1677,"CapPass",219.97,-217.46,,"Qualified",1.012,13420.69,13424.52,"416-20",1677,"Alloy 617","Plate",314626
1678,"CapPass",217.67,-221.47,,"Qualified",0.983,13428.74,13432.63,"416-20",1678,"Alloy 617","Plate",314626
1679,"CapPass",216.47,-217.80,,"Qualified",0.994,13436.40,13440.73,"416-20",1679,"Alloy 617","Plate",314626
1680,"CapPass",220.32,-217.81,,"Qualified",1.012,13444.52,13448.32,"416-20",1680,"Alloy 617","Plate",314626
1681,"CapPass",218.21,-217.98,,"Qualified",1.001,13452.68,13456.56,"416-20",1681,"Alloy 617","Plate",314626
1682,"CapPass",217.36,-213.62,,"Qualified",1.018,13460.62,13464.33,"416-20",1682,"Alloy 617","Plate",314626
1683,"CapPass",219.80,-218.73,,"Qualified",1.005,13468.67,13472.58,"416-20",1683,"Alloy 617","Plate",314626
1684,"CapPass",216.40,-219.80,,"Qualified",0.985,13476.78,13480.71,"416-20",1684,"Alloy 617","Plate",314626
1685,"CapPass",217.17,-215.04,,"Qualified",1.010,13484.37,13488.48,"416-20",1685,"Alloy 617","Plate",314626
1686,"CapPass",221.11,-220.40,,"Qualified",1.003,13492.80,13496.75,"416-20",1686,"Alloy 617","Plate",314626
1687,"CapPass",219.74,-218.08,,"Qualified",1.008,13500.67,13504.52,"416-20",1687,"Alloy 617","Plate",314626
1688,"CapPass",220.75,-216.69,,"Qualified",1.019,13508.72,13512.42,"416-20",1688,"Alloy 617","Plate",314626
1689,"CapPass",217.12,-220.46,,"Qualified",0.985,13516.81,13520.75,"416-20",1689,"Alloy 617","Plate",314626
1690,"CapPass",219.34,-218.82,,"Qualified",1.002,13524.70,13528.59,"416-20",1690,"Alloy 617","Plate",314626
1691,"CapPass",220.16,-219.62,,"Qualified",1.002,13532.84,13536.73,"416-20",1691,"Alloy 617","Plate",314626
1692,"CapPass",217.97,-221.17,,"Qualified",0.986,13540.86,13544.84,"416-20",1692,"Alloy 617","Plate",314626
1693,"CapPass",214.77,-222.53,,"Qualified",0.965,13548.49,13552.79,"416-20",1693,"Alloy 617","Plate",314626
1694,"CapPass",220.83,-214.58,,"Qualified",1.029,13556.64,13560.91,"416-20",1694,"Alloy 617","Plate",314626
1695,"CapPass",218.13,-215.76,,"Qualified",1.011,13564.87,13568.54,"416-20",1695,"Alloy 617","Plate",314626
1696,"CapPass",217.70,-220.44,,"Qualified",0.988,13572.78,13576.86,"416-20",1696,"Alloy 617","Plate",314626
1697,"CapPass",217.79,-220.17,,"Qualified",0.989,13580.90,13584.77,"416-20",1697,"Alloy 617","Plate",314626
1698,"CapPass",214.68,-221.42,,"Qualified",0.970,13588.64,13592.83,"416-20",1698,"Alloy 617","Plate",314626
1699,"CapPass",214.17,-223.71,,"Qualified",0.957,13596.40,13600.87,"416-20",1699,"Alloy 617","Plate",314626
1700,"CapPass",222.91,-218.67,,"Qualified",1.019,13604.89,13608.83,"416-20",1700,"Alloy 617","Plate",314626
1701,"CapPass",217.94,-219.68,,"Qualified",0.992,13612.94,13616.89,"416-20",1701,"Alloy 617","Plate",314626
1702,"CapPass",219.70,-219.60,,"Qualified",1.000,13620.92,13624.96,"416-20",1702,"Alloy 617","Plate",314626
1703,"CapPass",219.06,-214.58,,"Qualified",1.021,13628.89,13632.89,"416-20",1703,"Alloy 617","Plate",314626
1704,"CapPass",219.85,-216.77,,"Qualified",1.014,13636.74,13640.85,"416-20",1704,"Alloy 617","Plate",314626
1705,"CapPass",219.02,-215.43,,"Qualified",1.017,13644.83,13648.80,"416-20",1705,"Alloy 617","Plate",314626
1706,"CapPass",219.23,-218.58,,"Qualified",1.003,13652.78,13656.84,"416-20",1706,"Alloy 617","Plate",314626
1707,"CapPass",222.43,-216.77,,"Qualified",1.026,13660.72,13664.80,"416-20",1707,"Alloy 617","Plate",314626
1708,"CapPass",217.34,-212.88,,"Qualified",1.021,13668.99,13672.78,"416-20",1708,"Alloy 617","Plate",314626
1709,"CapPass",220.55,-215.02,,"Qualified",1.026,13676.92,13680.65,"416-20",1709,"Alloy 617","Plate",314626
1710,"CapPass",217.80,-217.01,,"Qualified",1.004,13684.80,13688.74,"416-20",1710,"Alloy 617","Plate",314626
1711,"CapPass",214.52,-220.35,,"Qualified",0.974,13692.76,13696.89,"416-20",1711,"Alloy 617","Plate",314626
1712,"CapPass",216.30,-221.51,,"Qualified",0.976,13700.72,13705.01,"416-20",1712,"Alloy 617","Plate",314626
1713,"CapPass",220.69,-214.96,,"Qualified",1.027,13708.95,13712.67,"416-20",1713,"Alloy 617","Plate",314626
1714,"CapPass",216.05,-216.59,,"Qualified",0.997,13717.06,13720.78,"416-20",1714,"Alloy 617","Plate",314626
1715,"CapPass",217.40,-219.55,,"Qualified",0.990,13724.93,13728.86,"416-20",1715,"Alloy 617","Plate",314626
1716,"CapPass",219.14,-216.53,,"Qualified",1.012,13732.94,13736.69,"416-20",1716,"Alloy 617","Plate",314626
1717,"CapPass",212.22,-220.89,,"Qualified",0.961,13741.08,13745.10,"416-20",1717,"Alloy 617","Plate",314626
1718,"CapPass",216.92,-219.91,,"Qualified",0.986,13748.87,13753.10,"416-20",1718,"Alloy 617","Plate",314626
1719,"CapPass",218.88,-219.60,,"Qualified",0.997,13756.99,13761.07,"416-20",1719,"Alloy 617","Plate",314626
1720,"CapPass",220.77,-222.26,,"Qualified",0.993,13764.97,13769.11,"416-20",1720,"Alloy 617","Plate",314626
1721,"CapPass",218.23,-219.58,,"Qualified",0.994,13772.85,13776.91,"416-20",1721,"Alloy 617","Plate",314626
1722,"CapPass",216.91,-219.03,,"Qualified",0.990,13780.74,13785.08,"416-20",1722,"Alloy 617","Plate",314626
1723,"CapPass",219.50,-220.85,,"Qualified",0.994,13789.13,13793.14,"416-20",1723,"Alloy 617","Plate",314626
1724,"CapPass",220.93,-215.96,,"Qualified",1.023,13797.11,13800.74,"416-20",1724,"Alloy 617","Plate",314626
1725,"CapPass",216.60,-218.31,,"Qualified",0.992,13804.94,13808.96,"416-20",1725,"Alloy 617","Plate",314626
1726,"CapPass",216.40,-220.40,,"Qualified",0.982,13813.02,13817.14,"416-20",1726,"Alloy 617","Plate",314626
1727,"CapPass",219.25,-220.44,,"Qualified",0.995,13820.83,13825.16,"416-20",1727,"Alloy 617","Plate",314626
1728,"CapPass",216.02,-215.09,,"Qualified",1.004,13828.82,13832.89,"416-20",1728,"Alloy 617","Plate",314626
1729,"CapPass",221.80,-220.25,,"Qualified",1.007,13837.07,13840.99,"416-20",1729,"Alloy 617","Plate",314626
1730,"CapPass",218.52,-218.85,,"Qualified",0.999,13844.99,13849.16,"416-20",1730,"Alloy 617","Plate",314626
1731,"CapPass",221.18,-216.84,,"Qualified",1.020,13853.01,13857.01,"416-20",1731,"Alloy 617","Plate",314626
1732,"CapPass",216.36,-218.47,,"Qualified",0.990,13861.08,13865.12,"416-20",1732,"Alloy 617","Plate",314626
1733,"CapPass",216.78,-218.20,,"Qualified",0.993,13869.06,13873.11,"416-20",1733,"Alloy 617","Plate",314626
1734,"CapPass",216.71,-215.32,,"Qualified",1.006,13877.03,13880.87,"416-20",1734,"Alloy 617","Plate",314626
1735,"CapPass",216.81,-219.38,,"Qualified",0.988,13885.08,13889.14,"416-20",1735,"Alloy 617","Plate",314626
1736,"CapPass",219.11,-215.50,,"Qualified",1.017,13893.24,13897.08,"416-20",1736,"Alloy 617","Plate",314626
1737,"CapPass",220.50,-219.74,,"Qualified",1.003,13901.13,13905.04,"416-20",1737,"Alloy 617","Plate",314626
1738,"CapPass",219.81,-217.49,,"Qualified",1.011,13909.06,13913.00,"416-20",1738,"Alloy 617","Plate",314626
1739,"CapPass",217.83,-219.08,,"Qualified",0.994,13917.07,13921.14,"416-20",1739,"Alloy 617","Plate",314626
1740,"CapPass",216.11,-222.26,,"Qualified",0.972,13925.07,13929.19,"416-20",1740,"Alloy 617","Plate",314626
1741,"CapPass",219.59,-220.89,,"Qualified",0.994,13933.29,13937.20,"416-20",1741,"Alloy 617","Plate",314626
1742,"CapPass",217.06,-213.37,,"Qualified",1.017,13940.97,13945.30,"416-20",1742,"Alloy 617","Plate",314626
1743,"CapPass",220.19,-220.31,,"Qualified",0.999,13949.22,13953.33,"416-20",1743,"Alloy 617","Plate",314626
1744,"CapPass",217.17,-219.97,,"Qualified",0.987,13957.20,13961.19,"416-20",1744,"Alloy 617","Plate",314626
1745,"CapPass",216.34,-217.95,,"Qualified",0.993,13964.94,13969.12,"416-20",1745,"Alloy 617","Plate",314626
1746,"CapPass",216.89,-216.83,,"Qualified",1.000,13973.09,13977.00,"416-20",1746,"Alloy 617","Plate",314626
1747,"CapPass",219.29,-213.83,,"Qualified",1.026,13981.20,13985.35,"416-20",1747,"Alloy 617","Plate",314626
1748,"CapPass",216.43,-217.52,,"Qualified",0.995,13989.37,13993.28,"416-20",1748,"Alloy 617","Plate",314626
1749,"CapPass",221.94,-220.36,,"Qualified",1.007,13997.35,14001.26,"416-20",1749,"Alloy 617","Plate",314626
1750,"CapPass",214.67,-212.76,,"Qualified",1.009,14005.14,14009.40,"416-20",1750,"Alloy 617","Plate",314626
1751,"CapPass",221.70,-216.53,,"Qualified",1.024,14013.26,14017.08,"416-20",1751,"Alloy 617","Plate",314626
1752,"CapPass",220.22,-216.09,,"Qualified",1.019,14021.32,14025.40,"416-20",1752,"Alloy 617","Plate",314626
1753,"CapPass",216.83,-212.75,,"Qualified",1.019,14029.30,14033.40,"416-20",1753,"Alloy 617","Plate",314626
1754,"CapPass",221.29,-216.31,,"Qualified",1.023,14037.26,14041.05,"416-20",1754,"Alloy 617","Plate",314626
1755,"CapPass",216.14,-214.75,,"Qualified",1.006,14045.42,14049.20,"416-20",1755,"Alloy 617","Plate",314626
1756,"CapPass",217.21,-219.00,,"Qualified",0.992,14053.28,14057.32,"416-20",1756,"Alloy 617","Plate",314626
1757,"CapPass",222.47,-221.37,,"Qualified",1.005,14061.39,14065.39,"416-20",1757,"Alloy 617","Plate",314626
1758,"CapPass",215.41,-218.70,,"Qualified",0.985,14069.10,14073.32,"416-20",1758,"Alloy 617","Plate",314626
1759,"CapPass",214.31,-219.56,,"Qualified",0.976,14077.01,14081.33,"416-20",1759,"Alloy 617","Plate",314626
1760,"CapPass",217.55,-219.15,,"Qualified",0.993,14085.10,14089.36,"416-20",1760,"Alloy 617","Plate",314626
1761,"CapPass",217.70,-220.33,,"Qualified",0.988,14093.16,14097.20,"416-20",1761,"Alloy 617","Plate",314626
1762,"CapPass",215.15,-217.19,,"Qualified",0.991,14101.32,14105.24,"416-20",1762,"Alloy 617","Plate",314626
1763,"CapPass",217.13,-219.16,,"Qualified",0.991,14109.31,14113.49,"416-20",1763,"Alloy 617","Plate",314626
1764,"CapPass",219.77,-217.89,,"Qualified",1.009,14117.45,14121.28,"416-20",1764,"Alloy 617","Plate",314626
1765,"CapPass",216.24,-218.01,,"Qualified",0.992,14125.19,14129.50,"416-20",1765,"Alloy 617","Plate",314626
1766,"CapPass",222.00,-217.31,,"Qualified",1.022,14133.49,14137.47,"416-20",1766,"Alloy 617","Plate",314626
1767,"CapPass",218.44,-219.01,,"Qualified",0.997,14141.32,14145.28,"416-20",1767,"Alloy 617","Plate",314626
1768,"CapPass",217.32,-212.27,,"Qualified",1.024,14149.27,14153.16,"416-20",1768,"Alloy 617","Plate",314626
1769,"CapPass",219.09,-217.09,,"Qualified",1.009,14157.53,14161.33,"416-20",1769,"Alloy 617","Plate",314626
1770,"CapPass",216.79,-218.23,,"Qualified",0.993,14165.30,14169.50,"416-20",1770,"Alloy 617","Plate",314626
1771,"CapPass",214.24,-215.42,,"Qualified",0.994,14173.52,14177.25,"416-20",1771,"Alloy 617","Plate",314626
1772,"CapPass",219.01,-218.63,,"Qualified",1.002,14181.53,14185.37,"416-20",1772,"Alloy 617","Plate",314626
1773,"CapPass",221.31,-217.81,,"Qualified",1.016,14189.55,14193.30,"416-20",1773,"Alloy 617","Plate",314626
1774,"CapPass",214.52,-219.61,,"Qualified",0.977,14197.20,14201.58,"416-20",1774,"Alloy 617","Plate",314626
1775,"CapPass",221.21,-219.48,,"Qualified",1.008,14205.54,14209.35,"416-20",1775,"Alloy 617","Plate",314626
1776,"CapPass",215.10,-219.01,,"Qualified",0.982,14213.19,14217.52,"416-20",1776,"Alloy 617","Plate",314626
1777,"CapPass",220.36,-218.76,,"Qualified",1.007,14221.56,14225.46,"416-20",1777,"Alloy 617","Plate",314626
1778,"CapPass",218.50,-218.49,,"Qualified",1.000,14229.48,14233.59,"416-20",1778,"Alloy 617","Plate",314626
1779,"CapPass",217.66,-215.02,,"Qualified",1.012,14237.52,14241.40,"416-20",1779,"Alloy 617","Plate",314626
1780,"CapPass",215.82,-221.82,,"Qualified",0.973,14245.34,14249.50,"416-20",1780,"Alloy 617","Plate",314626
1781,"CapPass",216.24,-213.74,,"Qualified",1.012,14253.55,14257.64,"416-20",1781,"Alloy 617","Plate",314626
1782,"CapPass",212.94,-219.20,,"Qualified",0.971,14261.30,14265.51,"416-20",1782,"Alloy 617","Plate",314626
1783,"CapPass",222.67,-217.23,,"Qualified",1.025,14269.64,14273.44,"416-20",1783,"Alloy 617","Plate",314626
1784,"CapPass",219.63,-217.45,,"Qualified",1.010,14277.62,14281.43,"416-20",1784,"Alloy 617","Plate",314626
1785,"CapPass",215.53,-216.38,,"Qualified",0.996,14285.35,14289.71,"416-20",1785,"Alloy 617","Plate",314626
1786,"CapPass",223.84,-216.44,,"Qualified",1.034,14293.62,14297.30,"416-20",1786,"Alloy 617","Plate",314626
1787,"CapPass",216.22,-220.87,,"Qualified",0.979,14301.69,14305.59,"416-20",1787,"Alloy 617","Plate",314626
1788,"CapPass",218.26,-220.14,,"Qualified",0.991,14309.51,14313.67,"416-20",1788,"Alloy 617","Plate",314626
1789,"CapPass",218.97,-215.87,,"Qualified",1.014,14317.47,14321.44,"416-20",1789,"Alloy 617","Plate",314626
1790,"CapPass",217.62,-218.27,,"Qualified",0.997,14325.53,14329.57,"416-20",1790,"Alloy 617","Plate",314626
1791,"CapPass",221.37,-216.55,,"Qualified",1.022,14333.61,14337.68,"416-20",1791,"Alloy 617","Plate",314626
1792,"CapPass",217.79,-216.36,,"Qualified",1.007,14341.56,14345.61,"416-20",1792,"Alloy 617","Plate",314626
1793,"CapPass",218.01,-217.80,,"Qualified",1.001,14349.63,14353.50,"416-20",1793,"Alloy 617","Plate",314626
1794,"CapPass",218.00,-217.76,,"Qualified",1.001,14357.66,14361.68,"416-20",1794,"Alloy 617","Plate",314626
1795,"CapPass",219.60,-223.31,,"Qualified",0.983,14365.75,14369.71,"416-20",1795,"Alloy 617","Plate",314626
1796,"CapPass",217.49,-221.62,,"Qualified",0.981,14373.50,14377.73,"416-20",1796,"Alloy 617","Plate",314626
1797,"CapPass",222.08,-219.01,,"Qualified",1.014,14381.66,14385.58,"416-20",1797,"Alloy 617","Plate",314626
1798,"CapPass",222.30,-221.84,,"Qualified",1.002,14389.76,14393.75,"416-20",1798,"Alloy 617","Plate",314626
1799,"CapPass",220.90,-212.30,,"Qualified",1.041,14397.73,14401.48,"416-20",1799,"Alloy 617","Plate",314626
1800,"CapPass",221.68,-219.24,,"Qualified",1.011,14405.65,14409.63,"416-20",1800,"Alloy 617","Plate",314626
1801,"CapPass",222.92,-219.97,,"Qualified",1.013,14413.72,14417.83,"416-20",1801,"Alloy 617","Plate",314626
1802,"CapPass",219.09,-221.17,,"Qualified",0.991,14421.76,14425.61,"416-20",1802,"Alloy 617","Plate",314626
1803,"CapPass",215.37,-219.71,,"Qualified",0.980,14429.83,14433.74,"416-20",1803,"Alloy 617","Plate",314626
1804,"CapPass",219.65,-218.63,,"Qualified",1.005,14437.72,14441.49,"416-20",1804,"Alloy 617","Plate",314626
1805,"CapPass",218.26,-223.24,,"Qualified",0.978,14445.64,14449.82,"416-20",1805,"Alloy 617","Plate",314626
1806,"CapPass",222.11,-217.55,,"Qualified",1.021,14453.75,14457.59,"416-20",1806,"Alloy 617","Plate",314626
1807,"CapPass",218.70,-220.16,,"Qualified",0.993,14461.77,14465.79,"416-20",1807,"Alloy 617","Plate",314626
1808,"CapPass",218.73,-213.92,,"Qualified",1.022,14469.59,14473.61,"416-20",1808,"Alloy 617","Plate",314626
1809,"CapPass",217.97,-218.78,,"Qualified",0.996,14477.49,14481.89,"416-20",1809,"Alloy 617","Plate",314626
1810,"CapPass",214.27,-222.09,,"Qualified",0.965,14485.66,14489.89,"416-20",1810,"Alloy 617","Plate",314626
1811,"CapPass",218.33,-216.54,,"Qualified",1.008,14493.80,14497.63,"416-20",1811,"Alloy 617","Plate",314626
1812,"CapPass",217.90,-220.32,,"Qualified",0.989,14501.68,14505.83,"416-20",1812,"Alloy 617","Plate",314626
1813,"CapPass",221.01,-217.97,,"Qualified",1.014,14509.86,14513.58,"416-20",1813,"Alloy 617","Plate",314626
1814,"CapPass",223.08,-220.33,,"Qualified",1.012,14517.91,14521.78,"416-20",1814,"Alloy 617","Plate",314626
1815,"CapPass",219.55,-221.85,,"Qualified",0.990,14525.67,14529.89,"416-20",1815,"Alloy 617","Plate",314626
1816,"CapPass",216.40,-222.25,,"Qualified",0.974,14533.40,14537.93,"416-20",1816,"Alloy 617","Plate",314626
1817,"CapPass",212.18,-218.27,,"Qualified",0.972,14541.59,14545.60,"416-20",1817,"Alloy 617","Plate",314626
1818,"CapPass",220.06,-220.15,,"Qualified",1.000,14549.69,14553.82,"416-20",1818,"Alloy 617","Plate",314626
1819,"CapPass",218.86,-218.11,,"Qualified",1.003,14557.79,14561.68,"416-20",1819,"Alloy 617","Plate",314626
1820,"CapPass",218.78,-220.40,,"Qualified",0.993,14565.85,14569.96,"416-20",1820,"Alloy 617","Plate",314626
1821,"CapPass",221.34,-217.10,,"Qualified",1.019,14574.02,14577.93,"416-20",1821,"Alloy 617","Plate",314626
1822,"CapPass",221.33,-215.67,,"Qualified",1.026,14581.87,14586.02,"416-20",1822,"Alloy 617","Plate",314626
1823,"CapPass",216.40,-219.84,,"Qualified",0.984,14590.03,14593.83,"416-20",1823,"Alloy 617","Plate",314626
1824,"CapPass",215.57,-220.30,,"Qualified",0.979,14597.72,14602.01,"416-20",1824,"Alloy 617","Plate",314626
1825,"CapPass",222.20,-216.62,,"Qualified",1.026,14606.02,14609.91,"416-20",1825,"Alloy 617","Plate",314626
1826,"CapPass",220.21,-218.92,,"Qualified",1.006,14613.87,14617.81,"416-20",1826,"Alloy 617","Plate",314626
1827,"CapPass",221.83,-218.29,,"Qualified",1.016,14622.01,14625.72,"416-20",1827,"Alloy 617","Plate",314626
1828,"CapPass",216.42,-222.34,,"Qualified",0.973,14629.88,14634.00,"416-20",1828,"Alloy 617","Plate",314626
1829,"CapPass",217.02,-216.69,,"Qualified",1.001,14637.85,14641.82,"416-20",1829,"Alloy 617","Plate",314626
1830,"CapPass",216.49,-217.67,,"Qualified",0.995,14645.85,14650.10,"416-20",1830,"Alloy 617","Plate",314626
1831,"CapPass",218.61,-217.69,,"Qualified",1.004,14654.01,14657.84,"416-20",1831,"Alloy 617","Plate",314626
1832,"CapPass",218.69,-220.00,,"Qualified",0.994,14661.92,14665.91,"416-20",1832,"Alloy 617","Plate",314626
1833,"CapPass",220.70,-219.22,,"Qualified",1.007,14670.11,14674.05,"416-20",1833,"Alloy 617","Plate",314626
1834,"CapPass",216.77,-218.78,,"Qualified",0.991,14677.83,14681.98,"416-20",1834,"Alloy 617","Plate",314626
1835,"CapPass",218.43,-222.65,,"Qualified",0.981,14686.12,14690.05,"416-20",1835,"Alloy 617","Plate",314626
1836,"CapPass",217.93,-212.95,,"Qualified",1.023,14693.87,14697.84,"416-20",1836,"Alloy 617","Plate",314626
1837,"CapPass",218.97,-217.30,,"Qualified",1.008,14701.97,14706.01,"416-20",1837,"Alloy 617","Plate",314626
1838,"CapPass",215.12,-221.68,,"Qualified",0.970,14709.95,14714.03,"416-20",1838,"Alloy 617","Plate",314626
1839,"CapPass",215.88,-222.85,,"Qualified",0.969,14718.04,14722.06,"416-20",1839,"Alloy 617","Plate",314626
1840,"CapPass",215.94,-219.24,,"Qualified",0.985,14725.97,14730.08,"416-20",1840,"Alloy 617","Plate",314626
1841,"CapPass",221.58,-218.79,,"Qualified",1.013,14734.10,14738.06,"416-20",1841,"Alloy 617","Plate",314626
1842,"CapPass",218.43,-219.75,,"Qualified",0.994,14741.87,14746.00,"416-20",1842,"Alloy 617","Plate",314626
1843,"CapPass",216.07,-218.08,,"Qualified",0.991,14749.88,14754.20,"416-20",1843,"Alloy 617","Plate",314626
1844,"CapPass",221.62,-222.05,,"Qualified",0.998,14758.04,14762.20,"416-20",1844,"Alloy 617","Plate",314626
1845,"CapPass",221.39,-218.45,,"Qualified",1.013,14766.15,14769.92,"416-20",1845,"Alloy 617","Plate",314626
1846,"CapPass",220.08,-216.58,,"Qualified",1.016,14774.08,14778.04,"416-20",1846,"Alloy 617","Plate",314626
1847,"CapPass",218.03,-221.78,,"Qualified",0.983,14782.05,14786.19,"416-20",1847,"Alloy 617","Plate",314626
1848,"CapPass",222.72,-216.68,,"Qualified",1.028,14790.20,14794.25,"416-20",1848,"Alloy 617","Plate",314626
1849,"CapPass",216.41,-218.92,,"Qualified",0.989,14798.25,14802.00,"416-20",1849,"Alloy 617","Plate",314626
1850,"CapPass",217.87,-222.50,,"Qualified",0.979,14806.17,14810.24,"416-20",1850,"Alloy 617","Plate",314626
1851,"CapPass",219.12,-222.02,,"Qualified",0.987,14814.07,14818.06,"416-20",1851,"Alloy 617","Plate",314626
1852,"CapPass",219.36,-219.33,,"Qualified",1.000,14822.07,14826.18,"416-20",1852,"Alloy 617","Plate",314626
1853,"CapPass",217.13,-215.28,,"Qualified",1.009,14830.04,14833.88,"416-20",1853,"Alloy 617","Plate",314626
1854,"CapPass",220.30,-217.28,,"Qualified",1.014,14838.13,14842.23,"416-20",1854,"Alloy 617","Plate",314626
1855,"CapPass",223.84,-218.47,,"Qualified",1.025,14846.30,14850.28,"416-20",1855,"Alloy 617","Plate",314626
