"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
1557,"CapPass",164.70,-166.61,,"Qualified",0.989,12457.62,12461.64,"43-20",1557,"Alloy 617","Plate",314626
1558,"CapPass",161.69,-169.14,,"Qualified",0.956,12465.53,12469.60,"43-20",1558,"Alloy 617","Plate",314626
1559,"CapPass",162.46,-166.91,,"Qualified",0.973,12473.65,12477.66,"43-20",1559,"Alloy 617","Plate",314626
1560,"CapPass",161.06,-165.27,,"Qualified",0.975,12481.48,12485.66,"43-20",1560,"Alloy 617","Plate",314626
1561,"CapPass",163.68,-169.02,,"Qualified",0.968,12489.67,12493.68,"43-20",1561,"Alloy 617","Plate",314626
1562,"CapPass",165.44,-167.94,,"Qualified",0.985,12497.60,12501.68,"43-20",1562,"Alloy 617","Plate",314626
1563,"CapPass",162.16,-168.43,,"Qualified",0.963,12505.47,12509.69,"43-20",1563,"Alloy 617","Plate",314626
1564,"CapPass",162.26,-168.20,,"Qualified",0.965,12513.69,12517.60,"43-20",1564,"Alloy 617","Plate",314626
1565,"CapPass",161.78,-166.68,,"Qualified",0.971,12521.66,12525.65,"43-20",1565,"Alloy 617","Plate",314626
1566,"CapPass",164.62,-164.90,,"Qualified",0.998,12529.54,12533.71,"43-20",1566,"Alloy 617","Plate",314626
1567,"CapPass",162.63,-165.91,,"Qualified",0.980,12537.72,12541.72,"43-20",1567,"Alloy 617","Plate",314626
1568,"CapPass",164.96,-167.51,,"Qualified",0.985,12545.57,12549.72,"43-20",1568,"Alloy 617","Plate",314626
1569,"CapPass",162.70,-166.36,,"Qualified",0.978,12553.52,12557.75,"43-20",1569,"Alloy 617","Plate",314626
1570,"CapPass",163.07,-170.10,,"Qualified",0.959,12561.60,12565.76,"43-20",1570,"Alloy 617","Plate",314626
1571,"CapPass",162.96,-167.04,,"Qualified",0.976,12569.74,12573.65,"43-20",1571,"Alloy 617","Plate",314626
1572,"CapPass",161.84,-166.74,,"Qualified",0.971,12577.63,12581.63,"43-20",1572,"Alloy 617","Plate",314626
1573,"CapPass",161.22,-166.16,,"Qualified",0.970,12585.76,12589.77,"43-20",1573,"Alloy 617","Plate",314626
1574,"CapPass",163.95,-167.44,,"Qualified",0.979,12593.79,12597.80,"43-20",1574,"Alloy 617","Plate",314626
1575,"CapPass",160.68,-168.65,,"Qualified",0.953,12601.79,12605.78,"43-20",1575,"Alloy 617","Plate",314626
1576,"CapPass",163.74,-166.23,,"Qualified",0.985,12609.79,12613.75,"43-20",1576,"Alloy 617","Plate",314626
1577,"CapPass",160.25,-166.03,,"Qualified",0.965,12617.48,12621.73,"43-20",1577,"Alloy 617","Plate",314626
1578,"CapPass",163.84,-167.14,,"Qualified",0.980,12625.58,12629.82,"43-20",1578,"Alloy 617","Plate",314626
1579,"CapPass",161.60,-167.43,,"Qualified",0.965,12633.72,12637.65,"43-20",1579,"Alloy 617","Plate",314626
1580,"CapPass",160.70,-168.92,,"Qualified",0.951,12641.81,12645.85,"43-20",1580,"Alloy 617","Plate",314626
1581,"CapPass",163.39,-165.85,,"Qualified",0.985,12649.76,12653.82,"43-20",1581,"Alloy 617","Plate",314626
1582,"CapPass",163.44,-168.08,,"Qualified",0.972,12657.86,12661.83,"43-20",1582,"Alloy 617","Plate",314626
1583,"CapPass",162.72,-166.68,,"Qualified",0.976,12665.83,12669.86,"43-20",1583,"Alloy 617","Plate",314626
1584,"CapPass",165.44,-166.70,,"Qualified",0.992,12673.87,12677.88,"43-20",1584,"Alloy 617","Plate",314626
1585,"CapPass",163.57,-167.39,,"Qualified",0.977,12681.66,12685.89,"43-20",1585,"Alloy 617","Plate",314626
1586,"CapPass",162.56,-167.50,,"Qualified",0.970,12689.66,12693.89,"43-20",1586,"Alloy 617","Plate",314626
1587,"CapPass",159.10,-167.26,,"Qualified",0.951,12697.54,12701.89,"43-20",1587,"Alloy 617","Plate",314626
1588,"CapPass",162.82,-165.90,,"Qualified",0.981,12705.91,12709.90,"43-20",1588,"Alloy 617","Plate",314626
1589,"CapPass",165.40,-166.66,,"Qualified",0.992,12713.87,12717.92,"43-20",1589,"Alloy 617","Plate",314626
1590,"CapPass",163.57,-165.66,,"Qualified",0.987,12721.91,12725.93,"43-20",1590,"Alloy 617","Plate",314626
1591,"CapPass",163.39,-167.83,,"Qualified",0.974,12729.75,12733.92,"43-20",1591,"Alloy 617","Plate",314626
1592,"CapPass",162.53,-165.78,,"Qualified",0.980,12737.92,12741.93,"43-20",1592,"Alloy 617","Plate",314626
1593,"CapPass",163.31,-167.78,,"Qualified",0.973,12745.92,12749.97,"43-20",1593,"Alloy 617","Plate",314626
1594,"CapPass",161.90,-164.65,,"Qualified",0.983,12753.58,12757.95,"43-20",1594,"Alloy 617","Plate",314626
1595,"CapPass",160.44,-163.64,,"Qualified",0.980,12761.72,12765.98,"43-20",1595,"Alloy 617","Plate",314626
1596,"CapPass",163.66,-164.27,,"Qualified",0.996,12769.97,12773.98,"43-20",1596,"Alloy 617","Plate",314626
1597,"CapPass",165.57,-168.68,,"Qualified",0.982,12777.83,12781.99,"43-20",1597,"Alloy 617","Plate",314626
1598,"CapPass",162.10,-166.37,,"Qualified",0.974,12785.74,12789.98,"43-20",1598,"Alloy 617","Plate",314626
1599,"CapPass",161.48,-167.10,,"Qualified",0.966,12793.82,12798.00,"43-20",1599,"Alloy 617","Plate",314626
1600,"CapPass",161.25,-167.19,,"Qualified",0.964,12802.02,12806.02,"43-20",1600,"Alloy 617","Plate",314626
1601,"CapPass",162.05,-165.74,,"Qualified",0.978,12809.98,12814.02,"43-20",1601,"Alloy 617","Plate",314626
1602,"CapPass",163.18,-166.08,,"Qualified",0.982,12817.85,12822.03,"43-20",1602,"Alloy 617","Plate",314626
1603,"CapPass",162.46,-168.02,,"Qualified",0.967,12826.01,12830.03,"43-20",1603,"Alloy 617","Plate",314626
1604,"CapPass",162.79,-166.20,,"Qualified",0.979,12834.03,12838.06,"43-20",1604,"Alloy 617","Plate",314626
1605,"CapPass",164.40,-165.24,,"Qualified",0.995,12841.93,12846.06,"43-20",1605,"Alloy 617","Plate",314626
1606,"CapPass",163.67,-166.30,,"Qualified",0.984,12850.06,12854.04,"43-20",1606,"Alloy 617","Plate",314626
1607,"CapPass",162.06,-167.05,,"Qualified",0.970,12857.96,12862.07,"43-20",1607,"Alloy 617","Plate",314626
1608,"CapPass",162.69,-168.76,,"Qualified",0.964,12865.77,12870.08,"43-20",1608,"Alloy 617","Plate",314626
1609,"CapPass",162.86,-169.15,,"Qualified",0.963,12874.07,12878.09,"43-20",1609,"Alloy 617","Plate",314626
1610,"CapPass",161.38,-165.04,,"Qualified",0.978,12881.93,12886.11,"43-20",1610,"Alloy 617","Plate",314626
1611,"CapPass",163.24,-165.17,,"Qualified",0.988,12890.10,12894.10,"43-20",1611,"Alloy 617","Plate",314626
1612,"CapPass",162.73,-168.32,,"Qualified",0.967,12897.80,12902.13,"43-20",1612,"Alloy 617","Plate",314626
1613,"CapPass",162.41,-165.46,,"Qualified",0.982,12906.10,12910.13,"43-20",1613,"Alloy 617","Plate",314626
1614,"CapPass",162.62,-164.97,,"Qualified",0.986,12914.11,12918.13,"43-20",1614,"Alloy 617","Plate",314626
1615,"CapPass",162.78,-166.08,,"Qualified",0.980,12922.08,12925.82,"43-20",1615,"Alloy 617","Plate",314626
1616,"CapPass",159.64,-167.78,,"Qualified",0.952,12929.76,12934.08,"43-20",1616,"Alloy 617","Plate",314626
1617,"CapPass",162.01,-163.16,,"Qualified",0.993,12938.14,12941.81,"43-20",1617,"Alloy 617","Plate",314626
1618,"CapPass",162.19,-164.76,,"Qualified",0.984,12946.16,12950.17,"43-20",1618,"Alloy 617","Plate",314626
1619,"CapPass",162.74,-167.47,,"Qualified",0.972,12954.18,12958.17,"43-20",1619,"Alloy 617","Plate",314626
1620,"CapPass",163.02,-165.48,,"Qualified",0.985,12962.09,12966.19,"43-20",1620,"Alloy 617","Plate",314626
1621,"CapPass",162.37,-165.62,,"Qualified",0.980,12969.91,12974.20,"43-20",1621,"Alloy 617","Plate",314626
1622,"CapPass",162.78,-165.92,,"Qualified",0.981,12977.94,12982.22,"43-20",1622,"Alloy 617","Plate",314626
1623,"CapPass",161.29,-165.87,,"Qualified",0.972,12985.94,12990.22,"43-20",1623,"Alloy 617","Plate",314626
1624,"CapPass",161.10,-167.41,,"Qualified",0.962,12994.22,12998.10,"43-20",1624,"Alloy 617","Plate",314626
1625,"CapPass",162.72,-163.72,,"Qualified",0.994,13002.22,13006.24,"43-20",1625,"Alloy 617","Plate",314626
1626,"CapPass",163.33,-167.77,,"Qualified",0.974,13010.23,13014.23,"43-20",1626,"Alloy 617","Plate",314626
1627,"CapPass",159.88,-165.95,,"Qualified",0.963,13018.18,13022.25,"43-20",1627,"Alloy 617","Plate",314626
1628,"CapPass",163.67,-165.84,,"Qualified",0.987,13026.25,13030.22,"43-20",1628,"Alloy 617","Plate",314626
1629,"CapPass",162.41,-168.04,,"Qualified",0.967,13034.25,13038.16,"43-20",1629,"Alloy 617","Plate",314626
1630,"CapPass",161.18,-166.67,,"Qualified",0.967,13042.27,13046.27,"43-20",1630,"Alloy 617","Plate",314626
1631,"CapPass",161.55,-165.57,,"Qualified",0.976,13050.08,13054.28,"43-20",1631,"Alloy 617","Plate",314626
1632,"CapPass",161.82,-166.09,,"Qualified",0.974,13058.28,13062.30,"43-20",1632,"Alloy 617","Plate",314626
1633,"CapPass",160.49,-170.06,,"Qualified",0.944,13066.29,13070.30,"43-20",1633,"Alloy 617","Plate",314626
1634,"CapPass",162.31,-164.88,,"Qualified",0.984,13074.18,13078.30,"43-20",1634,"Alloy 617","Plate",314626
1635,"CapPass",162.35,-168.13,,"Qualified",0.966,13082.22,13086.30,"43-20",1635,"Alloy 617","Plate",314626
1636,"CapPass",162.42,-167.84,,"Qualified",0.968,13090.05,13094.29,"43-20",1636,"Alloy 617","Plate",314626
1637,"CapPass",160.89,-165.69,,"Qualified",0.971,13098.17,13102.34,"43-20",1637,"Alloy 617","Plate",314626
1638,"CapPass",162.01,-165.37,,"Qualified",0.980,13106.06,13110.34,"43-20",1638,"Alloy 617","Plate",314626
1639,"CapPass",161.77,-166.34,,"Qualified",0.973,13114.27,13118.36,"43-20",1639,"Alloy 617","Plate",314626
1640,"CapPass",161.07,-166.82,,"Qualified",0.965,13122.20,13126.36,"43-20",1640,"Alloy 617","Plate",314626
1641,"CapPass",160.86,-167.16,,"Qualified",0.962,13130.35,13134.35,"43-20",1641,"Alloy 617","Plate",314626
1642,"CapPass",163.09,-165.05,,"Qualified",0.988,13138.22,13142.39,"43-20",1642,"Alloy 617","Plate",314626
1643,"CapPass",161.83,-165.71,,"Qualified",0.977,13146.40,13150.38,"43-20",1643,"Alloy 617","Plate",314626
1644,"CapPass",163.77,-166.03,,"Qualified",0.986,13154.29,13158.40,"43-20",1644,"Alloy 617","Plate",314626
1645,"CapPass",161.71,-163.73,,"Qualified",0.988,13162.40,13166.27,"43-20",1645,"Alloy 617","Plate",314626
1646,"CapPass",161.62,-165.56,,"Qualified",0.976,13170.20,13174.30,"43-20",1646,"Alloy 617","Plate",314626
1647,"CapPass",162.63,-166.52,,"Qualified",0.977,13178.42,13182.43,"43-20",1647,"Alloy 617","Plate",314626
1648,"CapPass",162.93,-167.11,,"Qualified",0.975,13186.32,13190.43,"43-20",1648,"Alloy 617","Plate",314626
1649,"CapPass",161.69,-170.41,,"Qualified",0.949,13194.44,13198.43,"43-20",1649,"Alloy 617","Plate",314626
1650,"CapPass",163.30,-165.40,,"Qualified",0.987,13202.45,13206.45,"43-20",1650,"Alloy 617","Plate",314626
1651,"CapPass",164.32,-167.84,,"Qualified",0.979,13210.35,13214.30,"43-20",1651,"Alloy 617","Plate",314626
1652,"CapPass",160.96,-166.25,,"Qualified",0.968,13218.47,13222.47,"43-20",1652,"Alloy 617","Plate",314626
1653,"CapPass",163.58,-168.78,,"Qualified",0.969,13226.41,13230.48,"43-20",1653,"Alloy 617","Plate",314626
1654,"CapPass",159.20,-166.88,,"Qualified",0.954,13233.95,13238.50,"43-20",1654,"Alloy 617","Plate",314626
1655,"CapPass",162.56,-167.92,,"Qualified",0.968,13242.35,13246.51,"43-20",1655,"Alloy 617","Plate",314626
1656,"CapPass",161.78,-166.09,,"Qualified",0.974,13250.49,13254.51,"43-20",1656,"Alloy 617","Plate",314626
1657,"CapPass",162.55,-167.37,,"Qualified",0.971,13258.51,13262.53,"43-20",1657,"Alloy 617","Plate",314626
1658,"CapPass",161.38,-165.81,,"Qualified",0.973,13266.52,13270.53,"43-20",1658,"Alloy 617","Plate",314626
1659,"CapPass",164.94,-166.11,,"Qualified",0.993,13274.40,13278.54,"43-20",1659,"Alloy 617","Plate",314626
1660,"CapPass",163.85,-167.15,,"Qualified",0.980,13282.41,13286.54,"43-20",1660,"Alloy 617","Plate",314626
1661,"CapPass",162.07,-169.71,,"Qualified",0.955,13290.41,13294.57,"43-20",1661,"Alloy 617","Plate",314626
1662,"CapPass",162.80,-165.91,,"Qualified",0.981,13298.55,13302.56,"43-20",1662,"Alloy 617","Plate",314626
1663,"CapPass",161.43,-165.37,,"Qualified",0.976,13306.49,13310.55,"43-20",1663,"Alloy 617","Plate",314626
1664,"CapPass",162.62,-165.49,,"Qualified",0.983,13314.37,13318.58,"43-20",1664,"Alloy 617","Plate",314626
1665,"CapPass",162.96,-165.76,,"Qualified",0.983,13322.57,13326.58,"43-20",1665,"Alloy 617","Plate",314626
1666,"CapPass",162.58,-165.72,,"Qualified",0.981,13330.46,13334.50,"43-20",1666,"Alloy 617","Plate",314626
1667,"CapPass",163.33,-165.76,,"Qualified",0.985,13338.55,13342.61,"43-20",1667,"Alloy 617","Plate",314626
1668,"CapPass",161.52,-165.46,,"Qualified",0.976,13346.49,13350.61,"43-20",1668,"Alloy 617","Plate",314626
1669,"CapPass",162.14,-168.14,,"Qualified",0.964,13354.55,13358.62,"43-20",1669,"Alloy 617","Plate",314626
1670,"CapPass",158.62,-165.52,,"Qualified",0.958,13362.40,13366.59,"43-20",1670,"Alloy 617","Plate",314626
1671,"CapPass",162.37,-166.65,,"Qualified",0.974,13370.42,13374.65,"43-20",1671,"Alloy 617","Plate",314626
1672,"CapPass",163.69,-166.31,,"Qualified",0.984,13378.63,13382.50,"43-20",1672,"Alloy 617","Plate",314626
1673,"CapPass",161.15,-164.65,,"Qualified",0.979,13386.56,13390.65,"43-20",1673,"Alloy 617","Plate",314626
1674,"CapPass",162.15,-167.15,,"Qualified",0.970,13394.33,13398.68,"43-20",1674,"Alloy 617","Plate",314626
1675,"CapPass",162.29,-166.67,,"Qualified",0.974,13402.66,13406.67,"43-20",1675,"Alloy 617","Plate",314626
1676,"CapPass",163.16,-166.56,,"Qualified",0.980,13410.67,13414.68,"43-20",1676,"Alloy 617","Plate",314626
1677,"CapPass",162.00,-167.31,,"Qualified",0.968,13418.67,13422.69,"43-20",1677,"Alloy 617","Plate",314626
1678,"CapPass",164.62,-166.98,,"Qualified",0.986,13426.70,13430.68,"43-20",1678,"Alloy 617","Plate",314626
1679,"CapPass",160.71,-166.98,,"Qualified",0.962,13434.65,13438.71,"43-20",1679,"Alloy 617","Plate",314626
1680,"CapPass",163.43,-167.38,,"Qualified",0.976,13442.61,13446.71,"43-20",1680,"Alloy 617","Plate",314626
1681,"CapPass",161.60,-165.68,,"Qualified",0.975,13450.72,13454.73,"43-20",1681,"Alloy 617","Plate",314626
1682,"CapPass",163.65,-168.12,,"Qualified",0.973,13458.63,13462.74,"43-20",1682,"Alloy 617","Plate",314626
1683,"CapPass",161.91,-166.36,,"Qualified",0.973,13466.74,13470.73,"43-20",1683,"Alloy 617","Plate",314626
1684,"CapPass",160.09,-166.23,,"Qualified",0.963,13474.74,13478.76,"43-20",1684,"Alloy 617","Plate",314626
1685,"CapPass",162.62,-165.29,,"Qualified",0.984,13482.60,13486.75,"43-20",1685,"Alloy 617","Plate",314626
1686,"CapPass",161.81,-168.49,,"Qualified",0.960,13490.74,13494.75,"43-20",1686,"Alloy 617","Plate",314626
1687,"CapPass",162.60,-166.25,,"Qualified",0.978,13498.77,13502.78,"43-20",1687,"Alloy 617","Plate",314626
1688,"CapPass",162.48,-167.44,,"Qualified",0.970,13506.72,13510.72,"43-20",1688,"Alloy 617","Plate",314626
1689,"CapPass",162.48,-165.45,,"Qualified",0.982,13514.64,13518.78,"43-20",1689,"Alloy 617","Plate",314626
1690,"CapPass",163.77,-168.99,,"Qualified",0.969,13522.79,13526.80,"43-20",1690,"Alloy 617","Plate",314626
1691,"CapPass",160.36,-166.88,,"Qualified",0.961,13530.46,13534.82,"43-20",1691,"Alloy 617","Plate",314626
1692,"CapPass",162.83,-165.87,,"Qualified",0.982,13538.80,13542.60,"43-20",1692,"Alloy 617","Plate",314626
1693,"CapPass",164.03,-165.33,,"Qualified",0.992,13546.67,13550.81,"43-20",1693,"Alloy 617","Plate",314626
1694,"CapPass",162.12,-165.64,,"Qualified",0.979,13554.57,13558.82,"43-20",1694,"Alloy 617","Plate",314626
1695,"CapPass",162.77,-167.58,,"Qualified",0.971,13562.76,13566.84,"43-20",1695,"Alloy 617","Plate",314626
1696,"CapPass",161.50,-165.01,,"Qualified",0.979,13570.84,13574.84,"43-20",1696,"Alloy 617","Plate",314626
1697,"CapPass",161.39,-166.73,,"Qualified",0.968,13578.77,13582.87,"43-20",1697,"Alloy 617","Plate",314626
1698,"CapPass",164.10,-164.17,,"Qualified",1.000,13586.81,13590.79,"43-20",1698,"Alloy 617","Plate",314626
1699,"CapPass",164.75,-167.13,,"Qualified",0.986,13594.83,13598.89,"43-20",1699,"Alloy 617","Plate",314626
1700,"CapPass",161.20,-166.57,,"Qualified",0.968,13602.89,13606.90,"43-20",1700,"Alloy 617","Plate",314626
1701,"CapPass",159.34,-166.62,,"Qualified",0.956,13610.89,13614.90,"43-20",1701,"Alloy 617","Plate",314626
1702,"CapPass",163.14,-168.40,,"Qualified",0.969,13618.73,13622.92,"43-20",1702,"Alloy 617","Plate",314626
1703,"CapPass",163.90,-164.24,,"Qualified",0.998,13626.91,13630.90,"43-20",1703,"Alloy 617","Plate",314626
1704,"CapPass",164.36,-168.60,,"Qualified",0.975,13634.75,13638.93,"43-20",1704,"Alloy 617","Plate",314626
1705,"CapPass",162.77,-166.60,,"Qualified",0.977,13642.92,13646.94,"43-20",1705,"Alloy 617","Plate",314626
1706,"CapPass",161.22,-163.67,,"Qualified",0.985,13650.94,13654.94,"43-20",1706,"Alloy 617","Plate",314626
1707,"CapPass",162.28,-168.11,,"Qualified",0.965,13658.84,13662.95,"43-20",1707,"Alloy 617","Plate",314626
1708,"CapPass",162.39,-167.04,,"Qualified",0.972,13666.80,13670.95,"43-20",1708,"Alloy 617","Plate",314626
1709,"CapPass",161.29,-167.68,,"Qualified",0.962,13674.96,13678.97,"43-20",1709,"Alloy 617","Plate",314626
1710,"CapPass",162.74,-167.33,,"Qualified",0.973,13682.98,13686.98,"43-20",1710,"Alloy 617","Plate",314626
1711,"CapPass",164.58,-166.34,,"Qualified",0.989,13690.96,13695.00,"43-20",1711,"Alloy 617","Plate",314626
1712,"CapPass",162.65,-167.16,,"Qualified",0.973,13698.99,13703.01,"43-20",1712,"Alloy 617","Plate",314626
1713,"CapPass",162.40,-165.92,,"Qualified",0.979,13706.75,13711.02,"43-20",1713,"Alloy 617","Plate",314626
1714,"CapPass",162.16,-167.28,,"Qualified",0.969,13715.00,13719.01,"43-20",1714,"Alloy 617","Plate",314626
1715,"CapPass",160.82,-165.51,,"Qualified",0.972,13723.02,13726.89,"43-20",1715,"Alloy 617","Plate",314626
1716,"CapPass",162.51,-164.99,,"Qualified",0.985,13730.94,13735.04,"43-20",1716,"Alloy 617","Plate",314626
1717,"CapPass",161.09,-167.18,,"Qualified",0.964,13738.79,13743.05,"43-20",1717,"Alloy 617","Plate",314626
1718,"CapPass",160.89,-165.68,,"Qualified",0.971,13746.76,13751.05,"43-20",1718,"Alloy 617","Plate",314626
1719,"CapPass",162.77,-165.69,,"Qualified",0.982,13755.05,13759.06,"43-20",1719,"Alloy 617","Plate",314626
1720,"CapPass",163.16,-165.62,,"Qualified",0.985,13763.04,13766.99,"43-20",1720,"Alloy 617","Plate",314626
1721,"CapPass",162.69,-168.25,,"Qualified",0.967,13770.85,13775.08,"43-20",1721,"Alloy 617","Plate",314626
1722,"CapPass",161.38,-165.94,,"Qualified",0.973,13779.01,13783.01,"43-20",1722,"Alloy 617","Plate",314626
1723,"CapPass",163.14,-166.44,,"Qualified",0.980,13787.09,13791.10,"43-20",1723,"Alloy 617","Plate",314626
1724,"CapPass",162.57,-169.57,,"Qualified",0.959,13794.90,13799.09,"43-20",1724,"Alloy 617","Plate",314626
1725,"CapPass",162.62,-168.67,,"Qualified",0.964,13802.99,13807.11,"43-20",1725,"Alloy 617","Plate",314626
1726,"CapPass",162.43,-167.82,,"Qualified",0.968,13811.11,13814.88,"43-20",1726,"Alloy 617","Plate",314626
1727,"CapPass",161.56,-165.78,,"Qualified",0.975,13819.10,13823.13,"43-20",1727,"Alloy 617","Plate",314626
1728,"CapPass",160.28,-171.43,,"Qualified",0.935,13827.02,13831.15,"43-20",1728,"Alloy 617","Plate",314626
1729,"CapPass",160.41,-165.51,,"Qualified",0.969,13834.96,13839.15,"43-20",1729,"Alloy 617","Plate",314626
1730,"CapPass",160.39,-166.15,,"Qualified",0.965,13843.02,13847.15,"43-20",1730,"Alloy 617","Plate",314626
1731,"CapPass",162.54,-166.39,,"Qualified",0.977,13851.05,13855.14,"43-20",1731,"Alloy 617","Plate",314626
1732,"CapPass",161.96,-166.28,,"Qualified",0.974,13859.16,13863.17,"43-20",1732,"Alloy 617","Plate",314626
1733,"CapPass",161.95,-167.39,,"Qualified",0.967,13866.89,13871.17,"43-20",1733,"Alloy 617","Plate",314626
1734,"CapPass",161.70,-165.27,,"Qualified",0.978,13875.06,13879.20,"43-20",1734,"Alloy 617","Plate",314626
1735,"CapPass",161.78,-166.33,,"Qualified",0.973,13883.20,13887.20,"43-20",1735,"Alloy 617","Plate",314626
1736,"CapPass",163.61,-166.33,,"Qualified",0.984,13891.01,13895.22,"43-20",1736,"Alloy 617","Plate",314626
1737,"CapPass",160.89,-168.36,,"Qualified",0.956,13899.21,13903.22,"43-20",1737,"Alloy 617","Plate",314626
1738,"CapPass",162.21,-164.45,,"Qualified",0.986,13907.01,13911.21,"43-20",1738,"Alloy 617","Plate",314626
1739,"CapPass",163.78,-165.47,,"Qualified",0.990,13914.92,13919.01,"43-20",1739,"Alloy 617","Plate",314626
1740,"CapPass",162.13,-165.95,,"Qualified",0.977,13923.10,13927.23,"43-20",1740,"Alloy 617","Plate",314626
1741,"CapPass",162.29,-166.76,,"Qualified",0.973,13931.12,13935.24,"43-20",1741,"Alloy 617","Plate",314626
1742,"CapPass",163.63,-167.96,,"Qualified",0.974,13939.20,13943.24,"43-20",1742,"Alloy 617","Plate",314626
1743,"CapPass",162.18,-169.11,,"Qualified",0.959,13947.27,13951.26,"43-20",1743,"Alloy 617","Plate",314626
1744,"CapPass",161.00,-170.65,,"Qualified",0.943,13955.13,13959.28,"43-20",1744,"Alloy 617","Plate",314626
1745,"CapPass",160.82,-164.88,,"Qualified",0.975,13963.29,13967.28,"43-20",1745,"Alloy 617","Plate",314626
1746,"CapPass",162.41,-166.83,,"Qualified",0.973,13971.05,13975.21,"43-20",1746,"Alloy 617","Plate",314626
1747,"CapPass",160.08,-165.80,,"Qualified",0.965,13978.96,13983.32,"43-20",1747,"Alloy 617","Plate",314626
1748,"CapPass",164.21,-165.10,,"Qualified",0.995,13987.25,13991.31,"43-20",1748,"Alloy 617","Plate",314626
1749,"CapPass",161.28,-166.63,,"Qualified",0.968,13995.31,13999.32,"43-20",1749,"Alloy 617","Plate",314626
1750,"CapPass",163.43,-165.38,,"Qualified",0.988,14003.31,14007.33,"43-20",1750,"Alloy 617","Plate",314626
1751,"CapPass",163.61,-166.68,,"Qualified",0.982,14011.33,14015.33,"43-20",1751,"Alloy 617","Plate",314626
1752,"CapPass",160.88,-166.64,,"Qualified",0.965,14019.32,14023.33,"43-20",1752,"Alloy 617","Plate",314626
1753,"CapPass",163.10,-168.49,,"Qualified",0.968,14027.34,14031.34,"43-20",1753,"Alloy 617","Plate",314626
1754,"CapPass",162.04,-168.90,,"Qualified",0.959,14035.36,14039.37,"43-20",1754,"Alloy 617","Plate",314626
1755,"CapPass",163.75,-165.22,,"Qualified",0.991,14043.36,14047.39,"43-20",1755,"Alloy 617","Plate",314626
1756,"CapPass",161.55,-167.89,,"Qualified",0.962,14051.23,14055.39,"43-20",1756,"Alloy 617","Plate",314626
1757,"CapPass",163.40,-165.70,,"Qualified",0.986,14059.32,14063.41,"43-20",1757,"Alloy 617","Plate",314626
1758,"CapPass",163.21,-167.45,,"Qualified",0.975,14067.39,14071.28,"43-20",1758,"Alloy 617","Plate",314626
1759,"CapPass",162.37,-167.80,,"Qualified",0.968,14075.41,14079.18,"43-20",1759,"Alloy 617","Plate",314626
1760,"CapPass",163.48,-167.81,,"Qualified",0.974,14083.40,14087.42,"43-20",1760,"Alloy 617","Plate",314626
1761,"CapPass",161.67,-166.58,,"Qualified",0.971,14091.43,14095.37,"43-20",1761,"Alloy 617","Plate",314626
1762,"CapPass",162.40,-166.82,,"Qualified",0.974,14099.32,14103.43,"43-20",1762,"Alloy 617","Plate",314626
1763,"CapPass",161.35,-166.54,,"Qualified",0.969,14107.11,14111.44,"43-20",1763,"Alloy 617","Plate",314626
1764,"CapPass",161.89,-166.34,,"Qualified",0.973,14115.44,14119.47,"43-20",1764,"Alloy 617","Plate",314626
1765,"CapPass",162.71,-165.17,,"Qualified",0.985,14123.47,14127.47,"43-20",1765,"Alloy 617","Plate",314626
1766,"CapPass",163.54,-168.02,,"Qualified",0.973,14131.38,14135.47,"43-20",1766,"Alloy 617","Plate",314626
1767,"CapPass",160.42,-168.81,,"Qualified",0.950,14139.46,14143.47,"43-20",1767,"Alloy 617","Plate",314626
1768,"CapPass",161.02,-164.07,,"Qualified",0.981,14147.36,14151.49,"43-20",1768,"Alloy 617","Plate",314626
1769,"CapPass",161.53,-164.94,,"Qualified",0.979,14155.46,14159.50,"43-20",1769,"Alloy 617","Plate",314626
1770,"CapPass",161.15,-166.08,,"Qualified",0.970,14163.43,14167.50,"43-20",1770,"Alloy 617","Plate",314626
1771,"CapPass",164.78,-166.90,,"Qualified",0.987,14171.50,14175.51,"43-20",1771,"Alloy 617","Plate",314626
1772,"CapPass",162.58,-168.56,,"Qualified",0.965,14179.51,14183.50,"43-20",1772,"Alloy 617","Plate",314626
1773,"CapPass",162.88,-168.95,,"Qualified",0.964,14187.52,14191.54,"43-20",1773,"Alloy 617","Plate",314626
1774,"CapPass",165.20,-166.62,,"Qualified",0.992,14195.54,14199.54,"43-20",1774,"Alloy 617","Plate",314626
1775,"CapPass",160.74,-166.15,,"Qualified",0.967,14203.54,14207.55,"43-20",1775,"Alloy 617","Plate",314626
1776,"CapPass",164.11,-167.09,,"Qualified",0.982,14211.45,14215.58,"43-20",1776,"Alloy 617","Plate",314626
1777,"CapPass",161.61,-168.31,,"Qualified",0.960,14219.56,14223.58,"43-20",1777,"Alloy 617","Plate",314626
1778,"CapPass",163.48,-165.51,,"Qualified",0.988,14227.48,14231.58,"43-20",1778,"Alloy 617","Plate",314626
1779,"CapPass",162.55,-165.72,,"Qualified",0.981,14235.55,14239.59,"43-20",1779,"Alloy 617","Plate",314626
1780,"CapPass",158.65,-165.37,,"Qualified",0.959,14243.18,14247.59,"43-20",1780,"Alloy 617","Plate",314626
