"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
231,"CapPass",60.86,-66.42,,"InProcess",0.916,919905.91,922212.41,"315-7",231,"Alloy 617","Plate",314626
232,"CapPass",60.96,-72.68,,"InProcess",0.839,923564.85,925980.35,"315-7",232,"Alloy 617","Plate",314626
233,"CapPass",59.11,-68.09,,"InProcess",0.868,928152.10,930236.41,"315-7",233,"Alloy 617","Plate",314626
234,"CapPass",60.88,-65.70,,"InProcess",0.927,932385.97,933326.03,"315-7",234,"Alloy 617","Plate",314626
235,"CapPass",58.61,-64.25,,"InProcess",0.912,935878.22,938393.22,"315-7",235,"Alloy 617","Plate",314626
236,"CapPass",59.18,-66.19,,"InProcess",0.894,940264.78,942067.47,"315-7",236,"Alloy 617","Plate",314626
237,"CapPass",58.38,-65.18,,"InProcess",0.896,943469.47,945602.47,"315-7",237,"Alloy 617","Plate",314626
238,"CapPass",60.64,-63.15,,"InProcess",0.960,948227.35,949780.78,"315-7",238,"Alloy 617","Plate",314626
239,"CapPass",58.79,-64.07,,"InProcess",0.918,951856.16,954260.60,"315-7",239,"Alloy 617","Plate",314626
240,"CapPass",59.29,-64.15,,"InProcess",0.924,955338.10,958059.85,"315-7",240,"Alloy 617","Plate",314626
241,"CapPass",58.79,-66.24,,"InProcess",0.888,959523.22,962073.53,"315-7",241,"Alloy 617","Plate",314626
242,"CapPass",58.60,-64.43,,"InProcess",0.910,963749.47,965980.97,"315-7",242,"Alloy 617","Plate",314626
243,"CapPass",59.00,-65.64,,"InProcess",0.899,968366.66,970397.16,"315-7",243,"Alloy 617","Plate",314626
244,"CapPass",58.67,-65.03,,"InProcess",0.902,971894.60,974471.47,"315-7",244,"Alloy 617","Plate",314626
245,"CapPass",58.54,-66.38,,"InProcess",0.882,975920.03,978106.97,"315-7",245,"Alloy 617","Plate",314626
246,"CapPass",58.24,-63.32,,"InProcess",0.920,979966.47,982476.72,"315-7",246,"Alloy 617","Plate",314626
247,"CapPass",57.85,-66.76,,"InProcess",0.866,983893.53,985638.91,"315-7",247,"Alloy 617","Plate",314626
248,"CapPass",58.07,-63.14,,"InProcess",0.920,988459.72,990340.60,"315-7",248,"Alloy 617","Plate",314626
249,"CapPass",58.34,-64.09,,"InProcess",0.910,991965.10,993999.60,"315-7",249,"Alloy 617","Plate",314626
250,"CapPass",59.82,-67.52,,"InProcess",0.886,996020.41,998447.78,"315-7",250,"Alloy 617","Plate",314626
251,"CapPass",58.88,-66.72,,"InProcess",0.883,999984.02,1002359.32,"315-7",251,"Alloy 617","Plate",314626
252,"CapPass",60.66,-63.49,,"InProcess",0.955,1003564.32,1005834.82,"315-7",252,"Alloy 617","Plate",314626
253,"CapPass",59.82,-62.29,,"InProcess",0.960,1008067.32,1010289.32,"315-7",253,"Alloy 617","Plate",314626
254,"CapPass",58.99,-66.97,,"InProcess",0.881,1012391.12,1014451.02,"315-7",254,"Alloy 617","Plate",314626
255,"CapPass",60.41,-63.72,,"InProcess",0.948,1016179.62,1017921.12,"315-7",255,"Alloy 617","Plate",314626
256,"CapPass",60.20,-65.66,,"InProcess",0.917,1020451.82,1022236.12,"315-7",256,"Alloy 617","Plate",314626
257,"CapPass",57.85,-64.40,,"InProcess",0.898,1024394.02,1026198.92,"315-7",257,"Alloy 617","Plate",314626
258,"CapPass",58.06,-65.66,,"InProcess",0.884,1028296.82,1029473.82,"315-7",258,"Alloy 617","Plate",314626
259,"CapPass",56.10,-64.57,,"InProcess",0.869,1032461.52,1033886.12,"315-7",259,"Alloy 617","Plate",314626
260,"CapPass",57.62,-64.53,,"InProcess",0.893,1035935.12,1038201.52,"315-7",260,"Alloy 617","Plate",314626
261,"CapPass",58.10,-64.51,,"InProcess",0.901,1039721.82,1042423.02,"315-7",261,"Alloy 617","Plate",314626
262,"CapPass",56.79,-63.82,,"InProcess",0.890,1044395.62,1045772.52,"315-7",262,"Alloy 617","Plate",314626
263,"CapPass",58.56,-61.69,,"InProcess",0.949,1047536.62,1050107.72,"315-7",263,"Alloy 617","Plate",314626
264,"CapPass",57.62,-62.46,,"InProcess",0.923,1051451.32,1053601.12,"315-7",264,"Alloy 617","Plate",314626
265,"CapPass",57.96,-62.82,,"InProcess",0.923,1055647.52,1058432.52,"315-7",265,"Alloy 617","Plate",314626
266,"CapPass",56.85,-62.36,,"InProcess",0.912,1060414.82,1062104.82,"315-7",266,"Alloy 617","Plate",314626
267,"CapPass",57.97,-62.96,,"InProcess",0.921,1063795.82,1066449.02,"315-7",267,"Alloy 617","Plate",314626
268,"CapPass",57.69,-64.90,,"InProcess",0.889,1068199.02,1070404.52,"315-7",268,"Alloy 617","Plate",314626
269,"CapPass",59.26,-62.31,,"InProcess",0.951,1071937.02,1073881.62,"315-7",269,"Alloy 617","Plate",314626
270,"CapPass",56.32,-62.57,,"InProcess",0.900,1076017.32,1078384.82,"315-7",270,"Alloy 617","Plate",314626
271,"CapPass",57.47,-60.74,,"InProcess",0.946,1080134.32,1081432.62,"315-7",271,"Alloy 617","Plate",314626
272,"CapPass",58.68,-65.35,,"InProcess",0.898,1083885.32,1086436.52,"315-7",272,"Alloy 617","Plate",314626
273,"CapPass",55.62,-62.76,,"InProcess",0.886,1088274.52,1090180.32,"315-7",273,"Alloy 617","Plate",314626
274,"CapPass",56.45,-62.99,,"InProcess",0.896,1091215.32,1094166.82,"315-7",274,"Alloy 617","Plate",314626
275,"CapPass",57.75,-61.22,,"InProcess",0.943,1096326.52,1098474.82,"315-7",275,"Alloy 617","Plate",314626
276,"CapPass",57.03,-62.50,,"InProcess",0.913,1099931.82,1101620.62,"315-7",276,"Alloy 617","Plate",314626
277,"CapPass",55.50,-62.47,,"InProcess",0.888,1104174.12,1106079.52,"315-7",277,"Alloy 617","Plate",314626
278,"CapPass",56.51,-61.65,,"InProcess",0.917,1108320.52,1109490.22,"315-7",278,"Alloy 617","Plate",314626
279,"CapPass",57.29,-67.92,,"InProcess",0.844,1112411.32,1114436.02,"315-7",279,"Alloy 617","Plate",314626
280,"CapPass",56.51,-62.90,,"InProcess",0.899,1116465.12,1117690.82,"315-7",280,"Alloy 617","Plate",314626
281,"CapPass",57.15,-62.17,,"InProcess",0.919,1119704.72,1122400.72,"315-7",281,"Alloy 617","Plate",314626
282,"CapPass",59.16,-65.29,,"InProcess",0.906,1124332.62,1126403.12,"315-7",282,"Alloy 617","Plate",314626
283,"CapPass",56.36,-63.68,,"InProcess",0.885,1127639.62,1130375.82,"315-7",283,"Alloy 617","Plate",314626
284,"CapPass",56.52,-62.54,,"InProcess",0.904,1132127.12,1134355.32,"315-7",284,"Alloy 617","Plate",314626
285,"CapPass",58.21,-62.07,,"InProcess",0.938,1136278.02,1138078.02,"315-7",285,"Alloy 617","Plate",314626
286,"CapPass",56.66,-62.27,,"InProcess",0.910,1139872.12,1141342.72,"315-7",286,"Alloy 617","Plate",314626
287,"CapPass",56.70,-62.00,,"InProcess",0.914,1144128.62,1146386.82,"315-7",287,"Alloy 617","Plate",314626
288,"CapPass",57.18,-62.94,,"InProcess",0.908,1148016.72,1149805.52,"315-7",288,"Alloy 617","Plate",314626
289,"CapPass",55.93,-62.03,,"InProcess",0.902,1151927.52,1154152.22,"315-7",289,"Alloy 617","Plate",314626
290,"CapPass",57.00,-61.89,,"InProcess",0.921,1155860.12,1158053.52,"315-7",290,"Alloy 617","Plate",314626
291,"CapPass",56.97,-62.75,,"InProcess",0.908,1160394.02,1162078.62,"315-7",291,"Alloy 617","Plate",314626
292,"CapPass",56.12,-62.63,,"InProcess",0.896,1164226.32,1166459.32,"315-7",292,"Alloy 617","Plate",314626
293,"CapPass",58.26,-61.50,,"InProcess",0.947,1167565.32,1170290.82,"315-7",293,"Alloy 617","Plate",314626
294,"CapPass",58.33,-62.75,,"InProcess",0.930,1171551.32,1174131.72,"315-7",294,"Alloy 617","Plate",314626
295,"CapPass",55.88,-62.02,,"InProcess",0.901,1176078.52,1178415.22,"315-7",295,"Alloy 617","Plate",314626
296,"CapPass",55.65,-62.30,,"InProcess",0.893,1179409.02,1182375.82,"315-7",296,"Alloy 617","Plate",314626
297,"CapPass",57.55,-61.45,,"InProcess",0.937,1183757.52,1186207.82,"315-7",297,"Alloy 617","Plate",314626
298,"CapPass",56.15,-62.36,,"InProcess",0.900,1187857.52,1190438.02,"315-7",298,"Alloy 617","Plate",314626
299,"CapPass",56.12,-62.04,,"InProcess",0.904,1192140.62,1194225.52,"315-7",299,"Alloy 617","Plate",314626
300,"CapPass",57.77,-61.86,,"InProcess",0.934,1196296.62,1198186.72,"315-7",300,"Alloy 617","Plate",314626
301,"CapPass",55.79,-62.30,,"InProcess",0.896,1200445.82,1201399.32,"315-7",301,"Alloy 617","Plate",314626
302,"CapPass",58.75,-62.03,,"InProcess",0.947,1204428.72,1205873.52,"315-7",302,"Alloy 617","Plate",314626
303,"CapPass",56.50,-61.46,,"InProcess",0.919,1207989.72,1209413.82,"315-7",303,"Alloy 617","Plate",314626
304,"CapPass",55.72,-60.32,,"InProcess",0.924,1212296.72,1213702.82,"315-7",304,"Alloy 617","Plate",314626
305,"CapPass",55.66,-60.65,,"InProcess",0.918,1216398.52,1218298.02,"315-7",305,"Alloy 617","Plate",314626
306,"CapPass",55.56,-61.62,,"InProcess",0.902,1220391.52,1221918.12,"315-7",306,"Alloy 617","Plate",314626
307,"CapPass",56.08,-62.36,,"InProcess",0.899,1224005.22,1226366.82,"315-7",307,"Alloy 617","Plate",314626
308,"CapPass",56.02,-67.44,,"InProcess",0.831,1228418.02,1230477.72,"315-7",308,"Alloy 617","Plate",314626
309,"CapPass",55.71,-59.30,,"InProcess",0.939,1232178.22,1233892.02,"315-7",309,"Alloy 617","Plate",314626
310,"CapPass",54.71,-61.53,,"InProcess",0.889,1236200.62,1238466.82,"315-7",310,"Alloy 617","Plate",314626
311,"CapPass",54.81,-61.97,,"InProcess",0.884,1240270.62,1242394.02,"315-7",311,"Alloy 617","Plate",314626
312,"CapPass",57.87,-61.41,,"InProcess",0.942,1244320.22,1245818.32,"315-7",312,"Alloy 617","Plate",314626
313,"CapPass",55.05,-61.31,,"InProcess",0.898,1248134.12,1250442.32,"315-7",313,"Alloy 617","Plate",314626
314,"CapPass",54.46,-59.78,,"InProcess",0.911,1252329.72,1254411.12,"315-7",314,"Alloy 617","Plate",314626
315,"CapPass",54.10,-61.64,,"InProcess",0.878,1255461.82,1257852.12,"315-7",315,"Alloy 617","Plate",314626
316,"CapPass",54.90,-62.30,,"InProcess",0.881,1260348.52,1262222.52,"315-7",316,"Alloy 617","Plate",314626
317,"CapPass",54.81,-59.96,,"InProcess",0.914,1263825.22,1265516.82,"315-7",317,"Alloy 617","Plate",314626
318,"CapPass",56.11,-62.09,,"InProcess",0.904,1267994.32,1270224.52,"315-7",318,"Alloy 617","Plate",314626
319,"CapPass",55.02,-58.93,,"InProcess",0.934,1271301.52,1274259.82,"315-7",319,"Alloy 617","Plate",314626
320,"CapPass",55.90,-60.72,,"InProcess",0.921,1276361.52,1278453.22,"315-7",320,"Alloy 617","Plate",314626
321,"CapPass",55.67,-62.65,,"InProcess",0.889,1280265.72,1282377.02,"315-7",321,"Alloy 617","Plate",314626
322,"CapPass",54.37,-64.29,,"InProcess",0.846,1284267.12,1286432.22,"315-7",322,"Alloy 617","Plate",314626
323,"CapPass",55.43,-58.62,,"InProcess",0.946,1288332.62,1289955.72,"315-7",323,"Alloy 617","Plate",314626
324,"CapPass",55.28,-60.76,,"InProcess",0.910,1291748.82,1293989.22,"315-7",324,"Alloy 617","Plate",314626
325,"CapPass",54.29,-62.07,,"InProcess",0.875,1296177.62,1297970.12,"315-7",325,"Alloy 617","Plate",314626
326,"CapPass",54.99,-60.26,,"InProcess",0.913,1300070.62,1302299.82,"315-7",326,"Alloy 617","Plate",314626
327,"CapPass",54.04,-60.14,,"InProcess",0.899,1303928.72,1305693.02,"315-7",327,"Alloy 617","Plate",314626
328,"CapPass",54.91,-62.59,,"InProcess",0.877,1308268.32,1310418.22,"315-7",328,"Alloy 617","Plate",314626
329,"CapPass",54.42,-61.44,,"InProcess",0.886,1312174.22,1314371.62,"315-7",329,"Alloy 617","Plate",314626
330,"CapPass",54.17,-60.55,,"InProcess",0.895,1316218.82,1317708.32,"315-7",330,"Alloy 617","Plate",314626
331,"CapPass",53.99,-60.58,,"InProcess",0.891,1320102.12,1322425.02,"315-7",331,"Alloy 617","Plate",314626
332,"CapPass",54.63,-59.96,,"InProcess",0.911,1324339.22,1326422.82,"315-7",332,"Alloy 617","Plate",314626
333,"CapPass",53.98,-60.86,,"InProcess",0.887,1328085.12,1330273.22,"315-7",333,"Alloy 617","Plate",314626
334,"CapPass",53.69,-60.90,,"InProcess",0.882,1331906.32,1333790.02,"315-7",334,"Alloy 617","Plate",314626
335,"CapPass",54.52,-61.17,,"InProcess",0.891,1336267.02,1338463.72,"315-7",335,"Alloy 617","Plate",314626
336,"CapPass",53.66,-60.28,,"InProcess",0.890,1340233.62,1341550.62,"315-7",336,"Alloy 617","Plate",314626
337,"CapPass",54.77,-59.28,,"InProcess",0.924,1344404.72,1345335.62,"315-7",337,"Alloy 617","Plate",314626
338,"CapPass",53.18,-57.85,,"InProcess",0.919,1348265.32,1350338.62,"315-7",338,"Alloy 617","Plate",314626
339,"CapPass",52.62,-59.49,,"InProcess",0.885,1352417.02,1353700.22,"315-7",339,"Alloy 617","Plate",314626
340,"CapPass",55.22,-60.73,,"InProcess",0.909,1356402.72,1358165.52,"315-7",340,"Alloy 617","Plate",314626
341,"CapPass",53.66,-57.79,,"InProcess",0.929,1360311.62,1362326.52,"315-7",341,"Alloy 617","Plate",314626
342,"CapPass",55.86,-60.40,,"InProcess",0.925,1364334.52,1366300.12,"315-7",342,"Alloy 617","Plate",314626
343,"CapPass",54.40,-57.14,,"InProcess",0.952,1368254.22,1369601.22,"315-7",343,"Alloy 617","Plate",314626
344,"CapPass",53.29,-60.47,,"InProcess",0.881,1372194.62,1373815.12,"315-7",344,"Alloy 617","Plate",314626
345,"CapPass",55.80,-57.56,,"InProcess",0.969,1376301.62,1378151.02,"315-7",345,"Alloy 617","Plate",314626
346,"CapPass",53.26,-58.61,,"InProcess",0.909,1380241.12,1382399.12,"315-7",346,"Alloy 617","Plate",314626
347,"CapPass",53.63,-61.70,,"InProcess",0.869,1384474.72,1386435.02,"315-7",347,"Alloy 617","Plate",314626
348,"CapPass",55.39,-60.20,,"InProcess",0.920,1388319.52,1390309.22,"315-7",348,"Alloy 617","Plate",314626
349,"CapPass",53.55,-58.84,,"InProcess",0.910,1392261.62,1393957.22,"315-7",349,"Alloy 617","Plate",314626
350,"CapPass",56.13,-57.26,,"InProcess",0.980,1396433.52,1398378.82,"315-7",350,"Alloy 617","Plate",314626
351,"CapPass",55.14,-61.84,,"InProcess",0.892,1400297.52,1402472.12,"315-7",351,"Alloy 617","Plate",314626
352,"CapPass",52.66,-58.72,,"InProcess",0.897,1404196.62,1406459.52,"315-7",352,"Alloy 617","Plate",314626
353,"CapPass",54.48,-57.09,,"InProcess",0.954,1408344.72,1410419.32,"315-7",353,"Alloy 617","Plate",314626
354,"CapPass",53.40,-58.34,,"InProcess",0.915,1412331.72,1414270.02,"315-7",354,"Alloy 617","Plate",314626
355,"CapPass",54.47,-57.24,,"InProcess",0.952,1416294.52,1418454.02,"315-7",355,"Alloy 617","Plate",314626
356,"CapPass",53.38,-58.63,,"InProcess",0.911,1420447.82,1421779.62,"315-7",356,"Alloy 617","Plate",314626
357,"CapPass",55.09,-57.56,,"InProcess",0.957,1424323.62,1426230.02,"315-7",357,"Alloy 617","Plate",314626
358,"CapPass",53.63,-57.57,,"InProcess",0.932,1427897.72,1429342.72,"315-7",358,"Alloy 617","Plate",314626
359,"CapPass",53.13,-60.50,,"InProcess",0.878,1432426.82,1434467.62,"315-7",359,"Alloy 617","Plate",314626
360,"CapPass",52.56,-59.32,,"InProcess",0.886,1436355.22,1438357.72,"315-7",360,"Alloy 617","Plate",314626
361,"CapPass",52.65,-57.72,,"InProcess",0.912,1440314.22,1442442.52,"315-7",361,"Alloy 617","Plate",314626
362,"CapPass",53.29,-56.99,,"InProcess",0.935,1444149.02,1445484.22,"315-7",362,"Alloy 617","Plate",314626
363,"CapPass",53.35,-59.09,,"InProcess",0.903,1447701.22,1450374.22,"315-7",363,"Alloy 617","Plate",314626
364,"CapPass",52.70,-57.79,,"InProcess",0.912,1452346.02,1454295.52,"315-7",364,"Alloy 617","Plate",314626
365,"CapPass",51.82,-60.70,,"InProcess",0.854,1456353.12,1458466.62,"315-7",365,"Alloy 617","Plate",314626
366,"CapPass",53.29,-57.56,,"InProcess",0.926,1460335.32,1462315.02,"315-7",366,"Alloy 617","Plate",314626
367,"CapPass",52.41,-58.94,,"InProcess",0.889,1464330.12,1466403.72,"315-7",367,"Alloy 617","Plate",314626
368,"CapPass",51.67,-57.68,,"InProcess",0.896,1468200.72,1470466.02,"315-7",368,"Alloy 617","Plate",314626
369,"CapPass",53.39,-58.24,,"InProcess",0.917,1471645.22,1473915.72,"315-7",369,"Alloy 617","Plate",314626
370,"CapPass",51.36,-58.16,,"InProcess",0.883,1476351.22,1478334.52,"315-7",370,"Alloy 617","Plate",314626
371,"CapPass",51.07,-56.57,,"InProcess",0.903,1480479.62,1482202.82,"315-7",371,"Alloy 617","Plate",314626
372,"CapPass",51.81,-58.37,,"InProcess",0.888,1484419.02,1486397.02,"315-7",372,"Alloy 617","Plate",314626
373,"CapPass",53.32,-58.25,,"InProcess",0.915,1487479.52,1489586.82,"315-7",373,"Alloy 617","Plate",314626
374,"CapPass",53.54,-57.20,,"InProcess",0.936,1491806.62,1494375.02,"315-7",374,"Alloy 617","Plate",314626
375,"CapPass",51.24,-55.93,,"InProcess",0.916,1495668.82,1498268.12,"315-7",375,"Alloy 617","Plate",314626
376,"CapPass",51.91,-56.92,,"InProcess",0.912,1500084.62,1502464.72,"315-7",376,"Alloy 617","Plate",314626
377,"CapPass",50.69,-57.07,,"InProcess",0.888,1504364.22,1505547.72,"315-7",377,"Alloy 617","Plate",314626
378,"CapPass",51.41,-55.68,,"InProcess",0.923,1507795.32,1510464.32,"315-7",378,"Alloy 617","Plate",314626
379,"CapPass",51.52,-57.94,,"InProcess",0.889,1511887.22,1514302.02,"315-7",379,"Alloy 617","Plate",314626
380,"CapPass",51.64,-57.66,,"InProcess",0.896,1515770.02,1518423.72,"315-7",380,"Alloy 617","Plate",314626
381,"CapPass",52.65,-57.20,,"InProcess",0.920,1520322.02,1522363.52,"315-7",381,"Alloy 617","Plate",314626
382,"CapPass",51.24,-57.85,,"InProcess",0.886,1524003.32,1526475.02,"315-7",382,"Alloy 617","Plate",314626
383,"CapPass",50.86,-57.54,,"InProcess",0.884,1528410.52,1530478.32,"315-7",383,"Alloy 617","Plate",314626
384,"CapPass",51.39,-57.90,,"InProcess",0.887,1532469.62,1534445.72,"315-7",384,"Alloy 617","Plate",314626
385,"CapPass",51.56,-56.68,,"InProcess",0.910,1536355.22,1537825.02,"315-7",385,"Alloy 617","Plate",314626
386,"CapPass",53.19,-57.47,,"InProcess",0.925,1539609.62,1542405.22,"315-7",386,"Alloy 617","Plate",314626
387,"CapPass",51.55,-58.21,,"InProcess",0.886,1543744.72,1546281.22,"315-7",387,"Alloy 617","Plate",314626
388,"CapPass",54.52,-57.90,,"InProcess",0.942,1548358.32,1550430.72,"315-7",388,"Alloy 617","Plate",314626
389,"CapPass",52.74,-56.81,,"InProcess",0.928,1552378.62,1554475.52,"315-7",389,"Alloy 617","Plate",314626
390,"CapPass",51.51,-56.48,,"InProcess",0.912,1555651.62,1558469.52,"315-7",390,"Alloy 617","Plate",314626
391,"CapPass",50.65,-58.09,,"InProcess",0.872,1560452.82,1562357.82,"315-7",391,"Alloy 617","Plate",314626
392,"CapPass",51.46,-55.89,,"InProcess",0.921,1564407.62,1566091.12,"315-7",392,"Alloy 617","Plate",314626
393,"CapPass",52.78,-58.21,,"InProcess",0.907,1567982.02,1570132.72,"315-7",393,"Alloy 617","Plate",314626
394,"CapPass",51.41,-56.81,,"InProcess",0.905,1572204.12,1574333.32,"315-7",394,"Alloy 617","Plate",314626
395,"CapPass",50.70,-57.63,,"InProcess",0.880,1576091.72,1578416.02,"315-7",395,"Alloy 617","Plate",314626
396,"CapPass",50.36,-55.68,,"InProcess",0.904,1580150.72,1582311.32,"315-7",396,"Alloy 617","Plate",314626
397,"CapPass",50.11,-56.61,,"InProcess",0.885,1584144.62,1586440.52,"315-7",397,"Alloy 617","Plate",314626
398,"CapPass",50.84,-56.22,,"InProcess",0.904,1588047.82,1590428.32,"315-7",398,"Alloy 617","Plate",314626
399,"CapPass",52.31,-55.75,,"InProcess",0.938,1592442.22,1594393.02,"315-7",399,"Alloy 617","Plate",314626
400,"CapPass",50.87,-57.33,,"InProcess",0.887,1596346.32,1598437.12,"315-7",400,"Alloy 617","Plate",314626
401,"CapPass",51.92,-57.11,,"InProcess",0.909,1600187.62,1601574.32,"315-7",401,"Alloy 617","Plate",314626
402,"CapPass",51.30,-56.23,,"InProcess",0.912,1604204.72,1606452.02,"315-7",402,"Alloy 617","Plate",314626
403,"CapPass",50.91,-57.43,,"InProcess",0.886,1607928.12,1610199.62,"315-7",403,"Alloy 617","Plate",314626
404,"CapPass",50.17,-56.17,,"InProcess",0.893,1612364.12,1614356.12,"315-7",404,"Alloy 617","Plate",314626
405,"CapPass",51.48,-55.74,,"InProcess",0.924,1616442.82,1617843.62,"315-7",405,"Alloy 617","Plate",314626
406,"CapPass",51.40,-59.90,,"InProcess",0.858,1620367.22,1622458.62,"315-7",406,"Alloy 617","Plate",314626
407,"CapPass",50.68,-58.63,,"InProcess",0.864,1624349.02,1626411.62,"315-7",407,"Alloy 617","Plate",314626
408,"CapPass",53.21,-59.62,,"InProcess",0.892,1628275.02,1630440.62,"315-7",408,"Alloy 617","Plate",314626
409,"CapPass",50.79,-57.65,,"InProcess",0.881,1632266.82,1634153.02,"315-7",409,"Alloy 617","Plate",314626
410,"CapPass",51.57,-56.08,,"InProcess",0.920,1636301.82,1638248.02,"315-7",410,"Alloy 617","Plate",314626
411,"CapPass",52.68,-56.95,,"InProcess",0.925,1639660.52,1641862.72,"315-7",411,"Alloy 617","Plate",314626
412,"CapPass",52.87,-53.84,,"InProcess",0.982,1644170.82,1646073.02,"315-7",412,"Alloy 617","Plate",314626
413,"CapPass",55.31,-55.02,,"InProcess",1.005,1648085.02,1649832.32,"315-7",413,"Alloy 617","Plate",314626
414,"CapPass",49.84,-55.07,,"InProcess",0.905,1652344.12,1654413.02,"315-7",414,"Alloy 617","Plate",314626
415,"CapPass",50.31,-55.76,,"InProcess",0.902,1656413.12,1658095.22,"315-7",415,"Alloy 617","Plate",314626
416,"CapPass",49.30,-54.55,,"InProcess",0.904,1660208.72,1662445.22,"315-7",416,"Alloy 617","Plate",314626
417,"CapPass",49.41,-55.44,,"InProcess",0.891,1664289.52,1666474.02,"315-7",417,"Alloy 617","Plate",314626
418,"CapPass",49.91,-55.07,,"InProcess",0.906,1668304.82,1670266.22,"315-7",418,"Alloy 617","Plate",314626
419,"CapPass",49.37,-54.09,,"InProcess",0.913,1672341.82,1674273.82,"315-7",419,"Alloy 617","Plate",314626
420,"CapPass",48.78,-54.53,,"InProcess",0.895,1676357.12,1678386.12,"315-7",420,"Alloy 617","Plate",314626
421,"CapPass",50.23,-55.16,,"InProcess",0.910,1680416.52,1682447.22,"315-7",421,"Alloy 617","Plate",314626
422,"CapPass",50.16,-54.29,,"InProcess",0.924,1684221.62,1686337.52,"315-7",422,"Alloy 617","Plate",314626
423,"CapPass",50.62,-54.61,,"InProcess",0.927,1688189.32,1690483.32,"315-7",423,"Alloy 617","Plate",314626
424,"CapPass",49.66,-57.84,,"InProcess",0.859,1692340.22,1694395.12,"315-7",424,"Alloy 617","Plate",314626
425,"CapPass",49.69,-54.88,,"InProcess",0.905,1696176.82,1698475.82,"315-7",425,"Alloy 617","Plate",314626
426,"CapPass",49.11,-55.35,,"InProcess",0.887,1700357.52,1702438.82,"315-7",426,"Alloy 617","Plate",314626
427,"CapPass",49.94,-57.64,,"InProcess",0.866,1704404.72,1706441.52,"315-7",427,"Alloy 617","Plate",314626
428,"CapPass",49.43,-54.10,,"InProcess",0.914,1708437.32,1710434.12,"315-7",428,"Alloy 617","Plate",314626
429,"CapPass",49.40,-55.71,,"InProcess",0.887,1712056.72,1714463.62,"315-7",429,"Alloy 617","Plate",314626
430,"CapPass",48.91,-54.66,,"InProcess",0.895,1716423.82,1718409.12,"315-7",430,"Alloy 617","Plate",314626
431,"CapPass",48.37,-54.56,,"InProcess",0.887,1720423.02,1722419.62,"315-7",431,"Alloy 617","Plate",314626
432,"CapPass",49.16,-57.48,,"InProcess",0.855,1724367.32,1726384.82,"315-7",432,"Alloy 617","Plate",314626
433,"CapPass",48.34,-52.79,,"InProcess",0.916,1728000.12,1730233.82,"315-7",433,"Alloy 617","Plate",314626
434,"CapPass",48.38,-54.89,,"InProcess",0.881,1732206.82,1734062.62,"315-7",434,"Alloy 617","Plate",314626
435,"CapPass",49.13,-57.39,,"InProcess",0.856,1736409.02,1738481.02,"315-7",435,"Alloy 617","Plate",314626
436,"CapPass",49.45,-53.66,,"InProcess",0.922,1739970.02,1742355.22,"315-7",436,"Alloy 617","Plate",314626
437,"CapPass",48.07,-54.66,,"InProcess",0.880,1744395.82,1746173.02,"315-7",437,"Alloy 617","Plate",314626
438,"CapPass",48.78,-52.75,,"InProcess",0.925,1748266.72,1750478.52,"315-7",438,"Alloy 617","Plate",314626
439,"CapPass",47.49,-53.16,,"InProcess",0.893,1752390.12,1754478.22,"315-7",439,"Alloy 617","Plate",314626
440,"CapPass",47.96,-53.01,,"InProcess",0.905,1756220.02,1758156.22,"315-7",440,"Alloy 617","Plate",314626
441,"CapPass",47.31,-53.10,,"InProcess",0.891,1760331.02,1761416.12,"315-7",441,"Alloy 617","Plate",314626
442,"CapPass",48.84,-53.17,,"InProcess",0.919,1764461.52,1766206.82,"315-7",442,"Alloy 617","Plate",314626
443,"CapPass",49.05,-51.61,,"InProcess",0.950,1768392.22,1769918.22,"315-7",443,"Alloy 617","Plate",314626
444,"CapPass",49.03,-55.45,,"InProcess",0.884,1772064.12,1774466.62,"315-7",444,"Alloy 617","Plate",314626
445,"CapPass",47.49,-52.74,,"InProcess",0.900,1776234.32,1778474.12,"315-7",445,"Alloy 617","Plate",314626
446,"CapPass",47.46,-52.50,,"InProcess",0.904,1780374.62,1782419.62,"315-7",446,"Alloy 617","Plate",314626
447,"CapPass",48.71,-52.91,,"InProcess",0.920,1784176.62,1786470.72,"315-7",447,"Alloy 617","Plate",314626
448,"CapPass",47.54,-55.18,,"InProcess",0.862,1788370.02,1790460.52,"315-7",448,"Alloy 617","Plate",314626
449,"CapPass",47.10,-58.38,,"InProcess",0.807,1792451.62,1794480.02,"315-7",449,"Alloy 617","Plate",314626
450,"CapPass",46.98,-55.22,,"InProcess",0.851,1796149.52,1798403.12,"315-7",450,"Alloy 617","Plate",314626
451,"CapPass",47.80,-54.29,,"InProcess",0.880,1799940.82,1802460.32,"315-7",451,"Alloy 617","Plate",314626
452,"CapPass",48.40,-52.60,,"InProcess",0.920,1804360.82,1806472.82,"315-7",452,"Alloy 617","Plate",314626
453,"CapPass",48.70,-55.29,,"InProcess",0.881,1808472.52,1810456.22,"315-7",453,"Alloy 617","Plate",314626
454,"CapPass",47.95,-52.16,,"InProcess",0.919,1812440.72,1814400.02,"315-7",454,"Alloy 617","Plate",314626
