"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
234,"CapPass",58.78,-67.27,,"InProcess",0.874,932412.31,934467.50,"43-17",234,"Alloy 617","Plate",314626
235,"CapPass",59.59,-66.13,,"InProcess",0.901,936031.81,938469.31,"43-17",235,"Alloy 617","Plate",314626
236,"CapPass",59.42,-69.51,,"InProcess",0.855,940430.56,941210.18,"43-17",236,"Alloy 617","Plate",314626
237,"CapPass",60.87,-66.57,,"InProcess",0.914,944187.31,945929.62,"43-17",237,"Alloy 617","Plate",314626
238,"CapPass",58.63,-61.37,,"InProcess",0.955,948450.25,949954.06,"43-17",238,"Alloy 617","Plate",314626
239,"CapPass",64.52,-63.10,,"InProcess",1.023,952330.81,953884.06,"43-17",239,"Alloy 617","Plate",314626
240,"CapPass",59.30,-64.79,,"InProcess",0.915,955801.81,957969.75,"43-17",240,"Alloy 617","Plate",314626
241,"CapPass",60.98,-64.47,,"InProcess",0.946,959755.75,962426.93,"43-17",241,"Alloy 617","Plate",314626
242,"CapPass",59.32,-66.07,,"InProcess",0.898,963982.25,966458.37,"43-17",242,"Alloy 617","Plate",314626
243,"CapPass",62.39,-65.08,,"InProcess",0.959,968392.81,970092.18,"43-17",243,"Alloy 617","Plate",314626
244,"CapPass",62.74,-63.63,,"InProcess",0.986,972017.93,974182.75,"43-17",244,"Alloy 617","Plate",314626
245,"CapPass",59.27,-63.64,,"InProcess",0.931,976177.56,978381.56,"43-17",245,"Alloy 617","Plate",314626
246,"CapPass",59.15,-65.70,,"InProcess",0.900,980050.31,982378.12,"43-17",246,"Alloy 617","Plate",314626
247,"CapPass",58.44,-61.15,,"InProcess",0.956,983800.81,985489.81,"43-17",247,"Alloy 617","Plate",314626
248,"CapPass",61.45,-65.80,,"InProcess",0.934,988188.06,990455.31,"43-17",248,"Alloy 617","Plate",314626
249,"CapPass",58.85,-64.31,,"InProcess",0.915,992127.18,994463.87,"43-17",249,"Alloy 617","Plate",314626
250,"CapPass",59.44,-62.45,,"InProcess",0.952,996448.81,997649.06,"43-17",250,"Alloy 617","Plate",314626
251,"CapPass",58.56,-64.97,,"InProcess",0.901,1000211.12,1002346.22,"43-17",251,"Alloy 617","Plate",314626
252,"CapPass",".",-63.08,,"InProcess",".",".",1006242.82,"43-17",252,"Alloy 617","Plate",314626
253,"CapPass",57.83,-66.11,,"InProcess",0.875,1007956.52,1010319.42,"43-17",253,"Alloy 617","Plate",314626
254,"CapPass",57.95,-63.69,,"InProcess",0.910,1011974.92,1014042.52,"43-17",254,"Alloy 617","Plate",314626
255,"CapPass",58.59,-61.32,,"InProcess",0.955,1015940.82,1018441.02,"43-17",255,"Alloy 617","Plate",314626
256,"CapPass",".",-63.57,,"InProcess",".",".",1022373.22,"43-17",256,"Alloy 617","Plate",314626
257,"CapPass",58.59,-64.14,,"InProcess",0.913,1024235.72,1026427.82,"43-17",257,"Alloy 617","Plate",314626
258,"CapPass",57.85,-65.13,,"InProcess",0.888,1028160.62,1030457.92,"43-17",258,"Alloy 617","Plate",314626
259,"CapPass",58.11,-65.14,,"InProcess",0.892,1032348.62,1034439.92,"43-17",259,"Alloy 617","Plate",314626
260,"CapPass",59.37,-62.90,,"InProcess",0.944,1036289.82,1037255.42,"43-17",260,"Alloy 617","Plate",314626
261,"CapPass",58.01,-67.59,,"InProcess",0.858,1040424.32,1042451.82,"43-17",261,"Alloy 617","Plate",314626
262,"CapPass",59.40,-62.91,,"InProcess",0.944,1044012.72,1046396.82,"43-17",262,"Alloy 617","Plate",314626
263,"CapPass",62.03,-66.17,,"InProcess",0.938,1047598.92,1049618.62,"43-17",263,"Alloy 617","Plate",314626
264,"CapPass",56.56,-61.80,,"InProcess",0.915,1052025.42,1053623.72,"43-17",264,"Alloy 617","Plate",314626
265,"CapPass",60.39,-63.86,,"InProcess",0.946,1056295.12,1058266.22,"43-17",265,"Alloy 617","Plate",314626
266,"CapPass",57.34,-62.95,,"InProcess",0.911,1059707.72,1062450.52,"43-17",266,"Alloy 617","Plate",314626
267,"CapPass",57.95,-65.38,,"InProcess",0.886,1064388.52,1066418.62,"43-17",267,"Alloy 617","Plate",314626
268,"CapPass",60.12,-63.04,,"InProcess",0.954,1068338.92,1070192.22,"43-17",268,"Alloy 617","Plate",314626
269,"CapPass",56.17,-62.16,,"InProcess",0.904,1071753.62,1074411.02,"43-17",269,"Alloy 617","Plate",314626
270,"CapPass",56.69,-65.09,,"InProcess",0.871,1075954.92,1078445.22,"43-17",270,"Alloy 617","Plate",314626
271,"CapPass",58.35,-64.49,,"InProcess",0.905,1079480.72,1082422.42,"43-17",271,"Alloy 617","Plate",314626
272,"CapPass",59.38,-61.96,,"InProcess",0.958,1084370.72,1085425.72,"43-17",272,"Alloy 617","Plate",314626
273,"CapPass",58.94,-62.44,,"InProcess",0.944,1088453.02,1089503.62,"43-17",273,"Alloy 617","Plate",314626
274,"CapPass",57.86,-61.80,,"InProcess",0.936,1092188.52,1093661.42,"43-17",274,"Alloy 617","Plate",314626
275,"CapPass",57.50,-63.88,,"InProcess",0.900,1096248.52,1098327.12,"43-17",275,"Alloy 617","Plate",314626
276,"CapPass",57.46,-61.02,,"InProcess",0.942,1100304.42,1102371.12,"43-17",276,"Alloy 617","Plate",314626
277,"CapPass",54.92,-62.13,,"InProcess",0.884,1103660.02,1106189.42,"43-17",277,"Alloy 617","Plate",314626
278,"CapPass",58.18,-62.02,,"InProcess",0.938,1107888.02,1110098.42,"43-17",278,"Alloy 617","Plate",314626
279,"CapPass",59.82,-61.46,,"InProcess",0.973,1111758.12,1114462.42,"43-17",279,"Alloy 617","Plate",314626
280,"CapPass",59.00,-63.07,,"InProcess",0.936,1116465.22,1118394.72,"43-17",280,"Alloy 617","Plate",314626
281,"CapPass",57.25,-62.93,,"InProcess",0.910,1123105.22,1121675.42,"43-17",281,"Alloy 617","Plate",314626
282,"CapPass",".",-60.49,,"InProcess",".",".",1126433.92,"43-17",282,"Alloy 617","Plate",314626
283,"CapPass",55.31,-61.54,,"InProcess",0.899,1128011.92,1130432.12,"43-17",283,"Alloy 617","Plate",314626
284,"CapPass",57.25,-61.91,,"InProcess",0.925,1132091.12,1134256.02,"43-17",284,"Alloy 617","Plate",314626
285,"CapPass",60.99,-61.14,,"InProcess",0.998,1136341.72,1137538.42,"43-17",285,"Alloy 617","Plate",314626
286,"CapPass",54.47,-61.89,,"InProcess",0.880,1139849.02,1141646.42,"43-17",286,"Alloy 617","Plate",314626
287,"CapPass",57.99,-62.70,,"InProcess",0.925,1144343.62,1146455.52,"43-17",287,"Alloy 617","Plate",314626
288,"CapPass",59.47,-60.68,,"InProcess",0.980,1147622.62,1150429.72,"43-17",288,"Alloy 617","Plate",314626
289,"CapPass",55.65,-61.66,,"InProcess",0.902,1151949.92,1154357.12,"43-17",289,"Alloy 617","Plate",314626
290,"CapPass",54.08,-62.24,,"InProcess",0.869,1155725.92,1158391.12,"43-17",290,"Alloy 617","Plate",314626
291,"CapPass",55.19,-59.91,,"InProcess",0.921,1160131.02,1162399.72,"43-17",291,"Alloy 617","Plate",314626
292,"CapPass",55.73,-60.59,,"InProcess",0.920,1163891.12,1165844.02,"43-17",292,"Alloy 617","Plate",314626
293,"CapPass",55.66,-63.16,,"InProcess",0.881,1167764.72,1170290.12,"43-17",293,"Alloy 617","Plate",314626
294,"CapPass",54.79,-61.32,,"InProcess",0.894,1171848.52,1173637.92,"43-17",294,"Alloy 617","Plate",314626
295,"CapPass",54.67,-60.52,,"InProcess",0.903,1175897.22,1178224.42,"43-17",295,"Alloy 617","Plate",314626
296,"CapPass",54.96,-62.39,,"InProcess",0.881,1180078.02,1182050.92,"43-17",296,"Alloy 617","Plate",314626
297,"CapPass",58.08,-62.76,,"InProcess",0.925,1187345.12,1186460.12,"43-17",297,"Alloy 617","Plate",314626
298,"CapPass",".",-57.99,,"InProcess",".",".",1190434.12,"43-17",298,"Alloy 617","Plate",314626
299,"CapPass",53.96,-56.19,,"InProcess",0.960,1192364.02,1194076.12,"43-17",299,"Alloy 617","Plate",314626
300,"CapPass",52.94,-57.62,,"InProcess",0.919,1196117.62,1197757.62,"43-17",300,"Alloy 617","Plate",314626
301,"CapPass",50.87,-63.30,,"InProcess",0.804,1200291.52,1202451.02,"43-17",301,"Alloy 617","Plate",314626
302,"CapPass",53.15,-58.24,,"InProcess",0.913,1203573.12,1205861.52,"43-17",302,"Alloy 617","Plate",314626
303,"CapPass",53.64,-64.93,,"InProcess",0.826,1208150.52,1210479.62,"43-17",303,"Alloy 617","Plate",314626
304,"CapPass",52.16,-60.72,,"InProcess",0.859,1212081.92,1214261.52,"43-17",304,"Alloy 617","Plate",314626
305,"CapPass",52.26,-57.51,,"InProcess",0.909,1215747.02,1218217.62,"43-17",305,"Alloy 617","Plate",314626
306,"CapPass",52.85,-61.60,,"InProcess",0.858,1220012.72,1222456.52,"43-17",306,"Alloy 617","Plate",314626
307,"CapPass",53.72,-57.23,,"InProcess",0.939,1223983.52,1226426.72,"43-17",307,"Alloy 617","Plate",314626
308,"CapPass",52.50,-56.80,,"InProcess",0.924,1228098.52,1230399.12,"43-17",308,"Alloy 617","Plate",314626
309,"CapPass",54.48,-57.71,,"InProcess",0.944,1232140.42,1234204.02,"43-17",309,"Alloy 617","Plate",314626
310,"CapPass",52.80,-61.27,,"InProcess",0.862,1236282.92,1238477.22,"43-17",310,"Alloy 617","Plate",314626
311,"CapPass",51.88,-55.88,,"InProcess",0.928,1240110.02,1241760.42,"43-17",311,"Alloy 617","Plate",314626
312,"CapPass",53.47,-59.28,,"InProcess",0.902,1244322.42,1246459.02,"43-17",312,"Alloy 617","Plate",314626
313,"CapPass",53.61,-59.35,,"InProcess",0.903,1248109.52,1249988.42,"43-17",313,"Alloy 617","Plate",314626
314,"CapPass",53.29,-60.09,,"InProcess",0.887,1251516.12,1254476.52,"43-17",314,"Alloy 617","Plate",314626
315,"CapPass",53.44,-62.75,,"InProcess",0.852,1256293.02,1258477.62,"43-17",315,"Alloy 617","Plate",314626
316,"CapPass",53.65,-61.94,,"InProcess",0.866,1260113.02,1262478.12,"43-17",316,"Alloy 617","Plate",314626
317,"CapPass",51.94,-56.00,,"InProcess",0.928,1264124.42,1266471.42,"43-17",317,"Alloy 617","Plate",314626
318,"CapPass",51.76,-55.61,,"InProcess",0.931,1268349.02,1270468.72,"43-17",318,"Alloy 617","Plate",314626
319,"CapPass",51.74,-56.54,,"InProcess",0.915,1272142.02,1274356.02,"43-17",319,"Alloy 617","Plate",314626
320,"CapPass",51.42,-59.10,,"InProcess",0.870,1276395.92,1278439.72,"43-17",320,"Alloy 617","Plate",314626
321,"CapPass",51.67,-55.56,,"InProcess",0.930,1280384.12,1281929.02,"43-17",321,"Alloy 617","Plate",314626
322,"CapPass",51.35,-57.69,,"InProcess",0.890,1284394.42,1285431.12,"43-17",322,"Alloy 617","Plate",314626
323,"CapPass",52.98,-57.87,,"InProcess",0.916,1287930.12,1290157.42,"43-17",323,"Alloy 617","Plate",314626
324,"CapPass",55.47,-56.01,,"InProcess",0.990,1292037.62,1293976.22,"43-17",324,"Alloy 617","Plate",314626
325,"CapPass",53.68,-56.76,,"InProcess",0.946,1295918.72,1297253.62,"43-17",325,"Alloy 617","Plate",314626
326,"CapPass",55.18,-61.10,,"InProcess",0.903,1300319.62,1302458.22,"43-17",326,"Alloy 617","Plate",314626
327,"CapPass",52.66,-59.58,,"InProcess",0.884,1304225.72,1305786.72,"43-17",327,"Alloy 617","Plate",314626
328,"CapPass",55.22,-60.21,,"InProcess",0.917,1308150.12,1310473.72,"43-17",328,"Alloy 617","Plate",314626
329,"CapPass",54.79,-57.64,,"InProcess",0.951,1312060.22,1314471.72,"43-17",329,"Alloy 617","Plate",314626
330,"CapPass",53.13,-55.34,,"InProcess",0.960,1316270.12,1318463.22,"43-17",330,"Alloy 617","Plate",314626
331,"CapPass",54.14,-55.10,,"InProcess",0.982,1320479.62,1322468.42,"43-17",331,"Alloy 617","Plate",314626
332,"CapPass",51.51,-56.08,,"InProcess",0.918,1323526.52,1326311.12,"43-17",332,"Alloy 617","Plate",314626
333,"CapPass",50.80,-55.28,,"InProcess",0.919,1328199.02,1330311.92,"43-17",333,"Alloy 617","Plate",314626
334,"CapPass",52.14,-55.48,,"InProcess",0.940,1331614.12,1334453.62,"43-17",334,"Alloy 617","Plate",314626
335,"CapPass",53.19,-56.46,,"InProcess",0.942,1339428.92,1338428.42,"43-17",335,"Alloy 617","Plate",314626
336,"CapPass",".",-57.28,,"InProcess",".",".",1342447.02,"43-17",336,"Alloy 617","Plate",314626
337,"CapPass",57.92,-55.48,,"InProcess",1.044,1344121.52,1345395.22,"43-17",337,"Alloy 617","Plate",314626
338,"CapPass",54.44,-58.28,,"InProcess",0.934,1348037.12,1349806.02,"43-17",338,"Alloy 617","Plate",314626
339,"CapPass",52.19,-58.34,,"InProcess",0.895,1351837.42,1354415.02,"43-17",339,"Alloy 617","Plate",314626
340,"CapPass",51.58,-56.38,,"InProcess",0.915,1355892.72,1358392.22,"43-17",340,"Alloy 617","Plate",314626
341,"CapPass",52.40,-55.61,,"InProcess",0.942,1359795.02,1362477.02,"43-17",341,"Alloy 617","Plate",314626
342,"CapPass",51.22,-56.09,,"InProcess",0.913,1364185.62,1365789.62,"43-17",342,"Alloy 617","Plate",314626
343,"CapPass",52.28,-55.39,,"InProcess",0.944,1368358.22,1370454.92,"43-17",343,"Alloy 617","Plate",314626
344,"CapPass",".",-54.16,,"InProcess",".",".",1374136.92,"43-17",344,"Alloy 617","Plate",314626
345,"CapPass",53.56,-55.43,,"InProcess",0.966,1379470.92,1378439.12,"43-17",345,"Alloy 617","Plate",314626
346,"CapPass",".",-55.82,,"InProcess",".",".",1382003.22,"43-17",346,"Alloy 617","Plate",314626
347,"CapPass",49.45,-56.21,,"InProcess",0.880,1384200.62,1386461.02,"43-17",347,"Alloy 617","Plate",314626
348,"CapPass",50.50,-54.65,,"InProcess",0.924,1388123.42,1390439.92,"43-17",348,"Alloy 617","Plate",314626
349,"CapPass",50.25,-54.06,,"InProcess",0.930,1392208.12,1394262.42,"43-17",349,"Alloy 617","Plate",314626
350,"CapPass",50.78,-61.44,,"InProcess",0.827,1399336.02,1398476.92,"43-17",350,"Alloy 617","Plate",314626
351,"CapPass",".",-54.67,,"InProcess",".",".",1401911.22,"43-17",351,"Alloy 617","Plate",314626
352,"CapPass",51.05,-53.74,,"InProcess",0.950,1404253.42,1406465.12,"43-17",352,"Alloy 617","Plate",314626

