"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
234,"CapPass",48.03,-44.57,,"InProcess",1.078,932474.50,934430.19,"J-3",234,"Alloy 617","Plate",314626
235,"CapPass",47.99,-44.70,,"InProcess",1.074,936107.94,937480.50,"J-3",235,"Alloy 617","Plate",314626
236,"CapPass",48.99,-44.29,,"InProcess",1.106,939756.06,942171.75,"J-3",236,"Alloy 617","Plate",314626
237,"CapPass",47.74,-45.76,,"InProcess",1.043,943887.87,946412.37,"J-3",237,"Alloy 617","Plate",314626
238,"CapPass",47.71,-45.90,,"InProcess",1.039,948423.19,950476.56,"J-3",238,"Alloy 617","Plate",314626
239,"CapPass",48.42,-43.64,,"InProcess",1.110,952281.94,953859.81,"J-3",239,"Alloy 617","Plate",314626
240,"CapPass",47.52,-45.26,,"InProcess",1.050,956355.87,958476.50,"J-3",240,"Alloy 617","Plate",314626
241,"CapPass",47.57,-44.32,,"InProcess",1.073,960024.94,962300.94,"J-3",241,"Alloy 617","Plate",314626
242,"CapPass",47.73,-47.41,,"InProcess",1.007,963795.87,966380.44,"J-3",242,"Alloy 617","Plate",314626
243,"CapPass",48.03,-44.30,,"InProcess",1.084,967938.12,970448.81,"J-3",243,"Alloy 617","Plate",314626
244,"CapPass",47.66,-43.74,,"InProcess",1.090,971794.62,974434.25,"J-3",244,"Alloy 617","Plate",314626
245,"CapPass",47.00,-43.93,,"InProcess",1.070,975975.87,978435.44,"J-3",245,"Alloy 617","Plate",314626
246,"CapPass",47.24,-43.83,,"InProcess",1.078,979689.69,982434.62,"J-3",246,"Alloy 617","Plate",314626
247,"CapPass",46.90,-43.04,,"InProcess",1.090,984087.12,986461.69,"J-3",247,"Alloy 617","Plate",314626
248,"CapPass",47.60,-43.09,,"InProcess",1.105,988157.12,989638.19,"J-3",248,"Alloy 617","Plate",314626
249,"CapPass",47.61,-42.99,,"InProcess",1.107,992327.50,994258.94,"J-3",249,"Alloy 617","Plate",314626
250,"CapPass",47.53,-43.61,,"InProcess",1.090,996316.06,997766.94,"J-3",250,"Alloy 617","Plate",314626
251,"CapPass",48.68,-44.27,,"InProcess",1.100,1000312.16,1002440.66,"J-3",251,"Alloy 617","Plate",314626
252,"CapPass",48.91,-43.84,,"InProcess",1.116,1003630.16,1006062.96,"J-3",252,"Alloy 617","Plate",314626
253,"CapPass",47.76,-42.19,,"InProcess",1.132,1007550.46,1009437.96,"J-3",253,"Alloy 617","Plate",314626
254,"CapPass",47.17,-43.27,,"InProcess",1.090,1012020.16,1013999.66,"J-3",254,"Alloy 617","Plate",314626
255,"CapPass",".",-42.11,,"InProcess",".",".",1017541.06,"J-3",255,"Alloy 617","Plate",314626
256,"CapPass",47.62,-45.10,,"InProcess",1.056,1019984.96,1022398.36,"J-3",256,"Alloy 617","Plate",314626
257,"CapPass",47.06,-44.05,,"InProcess",1.068,1024375.66,1026459.36,"J-3",257,"Alloy 617","Plate",314626
258,"CapPass",47.52,-42.50,,"InProcess",1.118,1028345.46,1030369.36,"J-3",258,"Alloy 617","Plate",314626
259,"CapPass",47.66,-42.35,,"InProcess",1.125,1032302.86,1034290.26,"J-3",259,"Alloy 617","Plate",314626
260,"CapPass",47.79,-44.80,,"InProcess",1.067,1036470.06,1038471.86,"J-3",260,"Alloy 617","Plate",314626
261,"CapPass",46.68,-42.78,,"InProcess",1.091,1040149.56,1042447.16,"J-3",261,"Alloy 617","Plate",314626
262,"CapPass",46.60,-42.15,,"InProcess",1.106,1043734.86,1046442.96,"J-3",262,"Alloy 617","Plate",314626
263,"CapPass",47.82,-42.27,,"InProcess",1.131,1048372.36,1050430.66,"J-3",263,"Alloy 617","Plate",314626
264,"CapPass",47.38,-42.14,,"InProcess",1.124,1051923.66,1054360.46,"J-3",264,"Alloy 617","Plate",314626
265,"CapPass",46.70,-43.18,,"InProcess",1.082,1055994.96,1058316.46,"J-3",265,"Alloy 617","Plate",314626
266,"CapPass",46.84,-41.96,,"InProcess",1.116,1060243.46,1062040.36,"J-3",266,"Alloy 617","Plate",314626
267,"CapPass",47.50,-42.11,,"InProcess",1.128,1063765.36,1066357.06,"J-3",267,"Alloy 617","Plate",314626
268,"CapPass",47.72,-42.73,,"InProcess",1.117,1067726.96,1069189.16,"J-3",268,"Alloy 617","Plate",314626
269,"CapPass",46.79,-43.47,,"InProcess",1.076,1071851.96,1074446.66,"J-3",269,"Alloy 617","Plate",314626
270,"CapPass",46.61,-42.22,,"InProcess",1.104,1076369.56,1078308.56,"J-3",270,"Alloy 617","Plate",314626
271,"CapPass",48.54,-43.06,,"InProcess",1.127,1080451.66,1081874.56,"J-3",271,"Alloy 617","Plate",314626
272,"CapPass",47.42,-42.35,,"InProcess",1.120,1084351.96,1086302.66,"J-3",272,"Alloy 617","Plate",314626
273,"CapPass",46.27,-41.75,,"InProcess",1.108,1088042.96,1089908.96,"J-3",273,"Alloy 617","Plate",314626
274,"CapPass",47.12,-41.69,,"InProcess",1.130,1092436.86,1094288.16,"J-3",274,"Alloy 617","Plate",314626
275,"CapPass",47.43,-41.41,,"InProcess",1.145,1096381.66,1098396.86,"J-3",275,"Alloy 617","Plate",314626
276,"CapPass",46.68,-42.43,,"InProcess",1.100,1100211.66,1102135.96,"J-3",276,"Alloy 617","Plate",314626
277,"CapPass",46.02,-41.73,,"InProcess",1.103,1104432.56,1106304.16,"J-3",277,"Alloy 617","Plate",314626

