"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
499,"CapPass",243.58,-247.48,,"Trend",0.984,5979.35,5984.93,"416-3",498,"Alloy 617","Plate",314626
500,"CapPass",248.76,-250.28,,"Trend",0.994,5990.91,5997.31,"416-3",499,"Alloy 617","Plate",314626
501,"CapPass",245.43,-244.63,,"Trend",1.003,6002.85,6009.01,"416-3",500,"Alloy 617","Plate",314626
502,"CapPass",246.70,-251.82,,"Trend",0.980,6014.99,6021.30,"416-3",501,"Alloy 617","Plate",314626
503,"CapPass",250.29,-249.81,,"Trend",1.002,6026.81,6033.01,"416-3",502,"Alloy 617","Plate",314626
504,"CapPass",249.34,-251.71,,"Trend",0.991,6039.08,6045.31,"416-3",503,"Alloy 617","Plate",314626
505,"CapPass",249.45,-248.32,,"Trend",1.005,6050.54,6056.85,"416-3",504,"Alloy 617","Plate",314626
506,"CapPass",247.41,-247.62,,"Trend",0.999,6062.80,6069.39,"416-3",505,"Alloy 617","Plate",314626
507,"CapPass",250.04,-242.95,,"Trend",1.029,6075.38,6081.42,"416-3",506,"Alloy 617","Plate",314626
508,"CapPass",249.61,-248.77,,"Trend",1.003,6087.29,6093.43,"416-3",507,"Alloy 617","Plate",314626
509,"CapPass",240.14,-249.22,,"Trend",0.964,6098.41,6105.35,"416-3",508,"Alloy 617","Plate",314626
510,"CapPass",251.45,-249.44,,"Trend",1.008,6111.37,6117.42,"416-3",509,"Alloy 617","Plate",314626
511,"CapPass",245.81,-247.96,,"Trend",0.991,6123.22,6128.80,"416-3",510,"Alloy 617","Plate",314626
512,"CapPass",247.76,-245.13,,"Trend",1.011,6135.46,6140.97,"416-3",511,"Alloy 617","Plate",314626
513,"CapPass",248.71,-242.88,,"Trend",1.024,6147.44,6152.50,"416-3",512,"Alloy 617","Plate",314626
514,"CapPass",247.57,-251.65,,"Trend",0.984,6159.38,6165.43,"416-3",513,"Alloy 617","Plate",314626
515,"CapPass",254.05,-248.47,,"Trend",1.022,6171.48,6176.32,"416-3",514,"Alloy 617","Plate",314626
516,"CapPass",248.46,-245.10,,"Trend",1.014,6182.96,6188.41,"416-3",515,"Alloy 617","Plate",314626
517,"CapPass",250.47,-253.50,,"Trend",0.988,6195.11,6201.37,"416-3",516,"Alloy 617","Plate",314626
518,"CapPass",247.66,-249.51,,"Trend",0.993,6206.87,6213.16,"416-3",517,"Alloy 617","Plate",314626
519,"CapPass",249.13,-243.93,,"Trend",1.021,6218.82,6225.02,"416-3",518,"Alloy 617","Plate",314626
520,"CapPass",254.02,-245.56,,"Trend",1.034,6231.21,6236.53,"416-3",519,"Alloy 617","Plate",314626
521,"CapPass",246.60,-247.41,,"Trend",0.997,6243.54,6249.08,"416-3",520,"Alloy 617","Plate",314626
522,"CapPass",245.61,-250.70,,"Trend",0.980,6255.26,6261.25,"416-3",521,"Alloy 617","Plate",314626
523,"CapPass",247.61,-247.77,,"Trend",0.999,6267.48,6273.24,"416-3",522,"Alloy 617","Plate",314626
524,"CapPass",249.20,-238.89,,"Trend",1.043,6279.23,6284.62,"416-3",523,"Alloy 617","Plate",314626
525,"CapPass",247.99,-248.20,,"Trend",0.999,6291.46,6297.19,"416-3",524,"Alloy 617","Plate",314626
526,"CapPass",247.27,-243.78,,"Trend",1.014,6302.75,6308.62,"416-3",525,"Alloy 617","Plate",314626
527,"CapPass",246.16,-246.61,,"Trend",0.998,6314.58,6321.36,"416-3",526,"Alloy 617","Plate",314626
528,"CapPass",245.29,-246.64,,"Trend",0.995,6327.08,6333.38,"416-3",527,"Alloy 617","Plate",314626
529,"CapPass",247.96,-243.35,,"Trend",1.019,6339.61,6344.85,"416-3",528,"Alloy 617","Plate",314626
530,"CapPass",246.89,-242.98,,"Trend",1.016,6351.29,6356.95,"416-3",529,"Alloy 617","Plate",314626
531,"CapPass",248.57,-248.35,,"Trend",1.001,6363.61,6369.47,"416-3",530,"Alloy 617","Plate",314626
532,"CapPass",249.41,-245.95,,"Trend",1.014,6375.54,6381.40,"416-3",531,"Alloy 617","Plate",314626
533,"CapPass",248.97,-248.87,,"Trend",1.000,6387.34,6393.62,"416-3",532,"Alloy 617","Plate",314626
534,"CapPass",246.46,-249.52,,"Trend",0.988,6399.29,6405.66,"416-3",533,"Alloy 617","Plate",314626
535,"CapPass",246.77,-247.61,,"Trend",0.997,6411.28,6417.43,"416-3",534,"Alloy 617","Plate",314626
536,"CapPass",246.77,-249.65,,"Trend",0.988,6423.39,6429.46,"416-3",535,"Alloy 617","Plate",314626
537,"CapPass",247.46,-243.35,,"Trend",1.017,6435.53,6441.27,"416-3",536,"Alloy 617","Plate",314626
538,"CapPass",244.08,-244.05,,"Trend",1.000,6447.22,6453.48,"416-3",537,"Alloy 617","Plate",314626
539,"CapPass",246.35,-242.64,,"Trend",1.015,6459.14,6465.70,"416-3",538,"Alloy 617","Plate",314626
540,"CapPass",245.96,-243.32,,"Trend",1.011,6471.68,6477.67,"416-3",539,"Alloy 617","Plate",314626
541,"CapPass",240.14,-241.87,,"Trend",0.993,6483.01,6488.81,"416-3",540,"Alloy 617","Plate",314626
542,"CapPass",246.48,-246.19,,"Trend",1.001,6495.24,6500.75,"416-3",541,"Alloy 617","Plate",314626
543,"CapPass",245.19,-247.90,,"Trend",0.989,6507.21,6513.63,"416-3",542,"Alloy 617","Plate",314626
544,"CapPass",247.70,-244.64,,"Trend",1.012,6519.46,6524.67,"416-3",543,"Alloy 617","Plate",314626
545,"CapPass",242.84,-250.56,,"Trend",0.969,6531.00,6537.56,"416-3",544,"Alloy 617","Plate",314626
546,"CapPass",254.49,-247.11,,"Trend",1.030,6543.71,6549.24,"416-3",545,"Alloy 617","Plate",314626
547,"CapPass",249.37,-249.50,,"Trend",0.999,6555.63,6561.77,"416-3",546,"Alloy 617","Plate",314626
548,"CapPass",241.98,-252.03,,"Trend",0.960,6566.88,6573.76,"416-3",547,"Alloy 617","Plate",314626
549,"CapPass",250.79,-244.35,,"Trend",1.026,6579.78,6585.25,"416-3",548,"Alloy 617","Plate",314626
550,"CapPass",249.69,-250.35,,"Trend",0.997,6591.35,6597.70,"416-3",549,"Alloy 617","Plate",314626
551,"CapPass",247.15,-247.71,,"Trend",0.998,6603.70,6609.46,"416-3",550,"Alloy 617","Plate",314626
552,"CapPass",248.57,-251.01,,"Trend",0.990,6615.51,6621.66,"416-3",551,"Alloy 617","Plate",314626
553,"CapPass",249.89,-246.09,,"Trend",1.015,6627.62,6633.11,"416-3",552,"Alloy 617","Plate",314626
554,"CapPass",250.28,-244.18,,"Trend",1.025,6639.76,6645.06,"416-3",553,"Alloy 617","Plate",314626
555,"CapPass",246.52,-245.33,,"Trend",1.005,6651.82,6656.93,"416-3",554,"Alloy 617","Plate",314626
556,"CapPass",249.79,-246.27,,"Trend",1.014,6663.36,6669.78,"416-3",555,"Alloy 617","Plate",314626
557,"CapPass",250.02,-246.98,,"Trend",1.012,6675.82,6681.38,"416-3",556,"Alloy 617","Plate",314626
558,"CapPass",246.97,-248.73,,"Trend",0.993,6687.47,6693.54,"416-3",557,"Alloy 617","Plate",314626
559,"CapPass",249.23,-253.72,,"Trend",0.982,6699.63,6705.82,"416-3",558,"Alloy 617","Plate",314626
560,"CapPass",247.99,-247.53,,"Trend",1.002,6711.69,6717.63,"416-3",559,"Alloy 617","Plate",314626
561,"CapPass",243.62,-245.71,,"Trend",0.992,6723.01,6729.09,"416-3",560,"Alloy 617","Plate",314626
562,"CapPass",245.93,-243.14,,"Trend",1.011,6735.90,6741.34,"416-3",561,"Alloy 617","Plate",314626
563,"CapPass",250.02,-245.75,,"Trend",1.017,6747.88,6753.65,"416-3",562,"Alloy 617","Plate",314626
564,"CapPass",249.95,-249.93,,"Trend",1.000,6759.87,6765.28,"416-3",563,"Alloy 617","Plate",314626
565,"CapPass",249.01,-252.53,,"Trend",0.986,6771.58,6777.81,"416-3",564,"Alloy 617","Plate",314626
566,"CapPass",249.70,-251.52,,"Trend",0.993,6783.39,6789.41,"416-3",565,"Alloy 617","Plate",314626
567,"CapPass",251.49,-248.82,,"Trend",1.011,6795.94,6801.52,"416-3",566,"Alloy 617","Plate",314626
568,"CapPass",244.85,-248.67,,"Trend",0.985,6807.48,6813.77,"416-3",567,"Alloy 617","Plate",314626
569,"CapPass",248.37,-250.87,,"Trend",0.990,6819.43,6825.93,"416-3",568,"Alloy 617","Plate",314626
570,"CapPass",246.81,-248.05,,"Trend",0.995,6831.13,6837.86,"416-3",569,"Alloy 617","Plate",314626
571,"CapPass",248.76,-248.78,,"Trend",1.000,6843.85,6849.40,"416-3",570,"Alloy 617","Plate",314626
572,"CapPass",249.90,-248.00,,"Trend",1.008,6855.73,6861.99,"416-3",571,"Alloy 617","Plate",314626
573,"CapPass",248.80,-241.88,,"Trend",1.029,6867.69,6873.47,"416-3",572,"Alloy 617","Plate",314626
574,"CapPass",245.71,-243.13,,"Trend",1.011,6879.83,6885.00,"416-3",573,"Alloy 617","Plate",314626
575,"CapPass",244.87,-245.54,,"Trend",0.997,6891.86,6897.53,"416-3",574,"Alloy 617","Plate",314626
576,"CapPass",248.17,-248.16,,"Trend",1.000,6903.51,6910.02,"416-3",575,"Alloy 617","Plate",314626
577,"CapPass",242.54,-247.08,,"Trend",0.982,6915.07,6921.76,"416-3",576,"Alloy 617","Plate",314626
578,"CapPass",248.90,-244.36,,"Trend",1.019,6927.59,6933.62,"416-3",577,"Alloy 617","Plate",314626
579,"CapPass",247.75,-248.28,,"Trend",0.998,6939.55,6945.82,"416-3",578,"Alloy 617","Plate",314626
580,"CapPass",245.85,-248.06,,"Trend",0.991,6951.56,6957.71,"416-3",579,"Alloy 617","Plate",314626
581,"CapPass",245.78,-248.06,,"Trend",0.991,6963.82,6969.85,"416-3",580,"Alloy 617","Plate",314626
582,"CapPass",249.05,-244.94,,"Trend",1.017,6976.04,6982.08,"416-3",581,"Alloy 617","Plate",314626
583,"CapPass",248.48,-243.85,,"Trend",1.019,6988.06,6993.55,"416-3",582,"Alloy 617","Plate",314626
584,"CapPass",246.89,-246.38,,"Trend",1.002,6999.97,7006.10,"416-3",583,"Alloy 617","Plate",314626
585,"CapPass",243.40,-248.65,,"Trend",0.979,7011.63,7018.11,"416-3",584,"Alloy 617","Plate",314626
586,"CapPass",243.73,-244.41,,"Trend",0.997,7023.45,7029.95,"416-3",585,"Alloy 617","Plate",314626
587,"CapPass",245.05,-247.71,,"Trend",0.989,7035.90,7041.91,"416-3",586,"Alloy 617","Plate",314626
588,"CapPass",245.38,-244.08,,"Trend",1.005,7047.94,7054.12,"416-3",587,"Alloy 617","Plate",314626
589,"CapPass",250.93,-245.96,,"Trend",1.020,7059.85,7065.00,"416-3",588,"Alloy 617","Plate",314626
590,"CapPass",241.81,-244.84,,"Trend",0.988,7072.15,7077.62,"416-3",589,"Alloy 617","Plate",314626
591,"CapPass",250.12,-244.76,,"Trend",1.022,7084.12,7089.38,"416-3",590,"Alloy 617","Plate",314626
592,"CapPass",248.03,-246.72,,"Trend",1.005,7095.79,7101.60,"416-3",591,"Alloy 617","Plate",314626
593,"CapPass",245.19,-245.31,,"Trend",1.000,7107.77,7113.86,"416-3",592,"Alloy 617","Plate",314626
594,"CapPass",243.10,-242.11,,"Trend",1.004,7119.15,7125.40,"416-3",593,"Alloy 617","Plate",314626
595,"CapPass",242.62,-249.85,,"Trend",0.971,7131.33,7138.07,"416-3",594,"Alloy 617","Plate",314626
596,"CapPass",249.52,-248.42,,"Trend",1.004,7143.64,7149.66,"416-3",595,"Alloy 617","Plate",314626
597,"CapPass",248.56,-246.48,,"Trend",1.008,7156.04,7161.94,"416-3",596,"Alloy 617","Plate",314626
598,"CapPass",250.87,-247.28,,"Trend",1.015,7168.18,7174.01,"416-3",597,"Alloy 617","Plate",314626
599,"CapPass",245.75,-242.86,,"Trend",1.012,7180.06,7185.48,"416-3",598,"Alloy 617","Plate",314626
600,"CapPass",243.12,-247.59,,"Trend",0.982,7191.21,7197.84,"416-3",599,"Alloy 617","Plate",314626
601,"CapPass",245.23,-249.92,,"Trend",0.981,7203.52,7210.25,"416-3",600,"Alloy 617","Plate",314626
602,"CapPass",247.81,-247.48,,"Trend",1.001,7215.75,7222.25,"416-3",601,"Alloy 617","Plate",314626
603,"CapPass",248.55,-249.36,,"Trend",0.997,7228.16,7234.17,"416-3",602,"Alloy 617","Plate",314626
604,"CapPass",250.33,-244.45,,"Trend",1.024,7239.71,7245.80,"416-3",603,"Alloy 617","Plate",314626
605,"CapPass",243.78,-250.72,,"Trend",0.972,7252.28,7258.18,"416-3",604,"Alloy 617","Plate",314626
606,"CapPass",251.71,-251.32,,"Trend",1.002,7263.70,7270.17,"416-3",605,"Alloy 617","Plate",314626
607,"CapPass",252.06,-244.21,,"Trend",1.032,7276.29,7281.56,"416-3",606,"Alloy 617","Plate",314626
608,"CapPass",246.01,-248.36,,"Trend",0.991,7287.83,7294.30,"416-3",607,"Alloy 617","Plate",314626
609,"CapPass",248.93,-249.94,,"Trend",0.996,7300.12,7306.32,"416-3",608,"Alloy 617","Plate",314626
610,"CapPass",251.43,-250.13,,"Trend",1.005,7312.22,7318.30,"416-3",609,"Alloy 617","Plate",314626
611,"CapPass",248.64,-245.16,,"Trend",1.014,7324.26,7329.69,"416-3",610,"Alloy 617","Plate",314626
612,"CapPass",248.28,-244.87,,"Trend",1.014,7335.84,7342.35,"416-3",611,"Alloy 617","Plate",314626
613,"CapPass",250.01,-246.57,,"Trend",1.014,7348.35,7354.21,"416-3",612,"Alloy 617","Plate",314626
614,"CapPass",249.24,-249.68,,"Trend",0.998,7360.28,7366.16,"416-3",613,"Alloy 617","Plate",314626
615,"CapPass",253.67,-245.93,,"Trend",1.031,7372.34,7377.12,"416-3",614,"Alloy 617","Plate",314626
616,"CapPass",247.15,-243.67,,"Trend",1.014,7384.10,7389.85,"416-3",615,"Alloy 617","Plate",314626
617,"CapPass",249.93,-249.16,,"Trend",1.003,7396.14,7402.07,"416-3",616,"Alloy 617","Plate",314626
618,"CapPass",248.71,-250.21,,"Trend",0.994,7408.27,7414.02,"416-3",617,"Alloy 617","Plate",314626
619,"CapPass",245.86,-247.82,,"Trend",0.992,7419.57,7426.19,"416-3",618,"Alloy 617","Plate",314626
620,"CapPass",248.31,-242.12,,"Trend",1.026,7431.67,7437.42,"416-3",619,"Alloy 617","Plate",314626
621,"CapPass",249.71,-247.66,,"Trend",1.008,7443.82,7450.02,"416-3",620,"Alloy 617","Plate",314626
622,"CapPass",250.39,-244.16,,"Trend",1.025,7456.01,7461.37,"416-3",621,"Alloy 617","Plate",314626
623,"CapPass",248.25,-250.50,,"Trend",0.991,7467.92,7474.16,"416-3",622,"Alloy 617","Plate",314626
624,"CapPass",248.70,-250.22,,"Trend",0.994,7480.34,7486.26,"416-3",623,"Alloy 617","Plate",314626
625,"CapPass",247.87,-245.35,,"Trend",1.010,7492.46,7498.28,"416-3",624,"Alloy 617","Plate",314626
626,"CapPass",252.20,-246.43,,"Trend",1.023,7504.26,7509.45,"416-3",625,"Alloy 617","Plate",314626
627,"CapPass",241.73,-250.13,,"Trend",0.966,7516.05,7522.39,"416-3",626,"Alloy 617","Plate",314626
628,"CapPass",251.07,-246.93,,"Trend",1.017,7528.48,7534.08,"416-3",627,"Alloy 617","Plate",314626
629,"CapPass",248.03,-247.25,,"Trend",1.003,7539.90,7546.21,"416-3",628,"Alloy 617","Plate",314626
630,"CapPass",251.08,-241.20,,"Trend",1.041,7552.34,7556.86,"416-3",629,"Alloy 617","Plate",314626
631,"CapPass",".",-230.67,,"Trend",".",".",7.63,"416-3",630,"Alloy 617","Plate",314626
632,"CapPass",236.83,-232.53,,"Trend",1.019,12.99,18.45,"416-3",631,"Alloy 617","Plate",314626
633,"CapPass",238.23,-236.07,,"Trend",1.009,23.72,29.38,"416-3",632,"Alloy 617","Plate",314626
634,"CapPass",243.57,-240.62,,"Trend",1.012,35.26,40.67,"416-3",633,"Alloy 617","Plate",314626
635,"CapPass",240.48,-243.46,,"Trend",0.988,46.58,52.76,"416-3",634,"Alloy 617","Plate",314626
636,"CapPass",241.15,-235.67,,"Trend",1.023,58.64,64.07,"416-3",635,"Alloy 617","Plate",314626
637,"CapPass",244.74,-243.60,,"Trend",1.005,70.93,76.50,"416-3",636,"Alloy 617","Plate",314626
638,"CapPass",242.71,-247.62,,"Trend",0.980,82.72,89.00,"416-3",637,"Alloy 617","Plate",314626
639,"CapPass",241.26,-241.39,,"Trend",0.999,95.02,100.63,"416-3",638,"Alloy 617","Plate",314626
640,"CapPass",240.91,-247.53,,"Trend",0.973,106.57,112.98,"416-3",639,"Alloy 617","Plate",314626
641,"CapPass",244.05,-240.39,,"Trend",1.015,118.48,124.18,"416-3",640,"Alloy 617","Plate",314626
642,"CapPass",245.44,-241.29,,"Trend",1.017,130.69,136.06,"416-3",641,"Alloy 617","Plate",314626
643,"CapPass",238.61,-239.05,,"Trend",0.998,141.96,147.88,"416-3",642,"Alloy 617","Plate",314626
644,"CapPass",251.32,-240.12,,"Trend",1.047,154.94,159.99,"416-3",643,"Alloy 617","Plate",314626
645,"CapPass",239.11,-243.30,,"Trend",0.983,165.93,172.60,"416-3",644,"Alloy 617","Plate",314626
646,"CapPass",243.96,-240.45,,"Trend",1.015,178.58,184.62,"416-3",645,"Alloy 617","Plate",314626
647,"CapPass",249.80,-243.62,,"Trend",1.025,191.09,196.60,"416-3",646,"Alloy 617","Plate",314626
648,"CapPass",242.23,-242.42,,"Trend",0.999,202.33,209.10,"416-3",647,"Alloy 617","Plate",314626
649,"CapPass",241.57,-240.63,,"Trend",1.004,214.23,220.75,"416-3",648,"Alloy 617","Plate",314626
650,"CapPass",243.36,-245.73,,"Trend",0.990,226.72,232.95,"416-3",649,"Alloy 617","Plate",314626
651,"CapPass",241.46,-241.94,,"Trend",0.998,238.39,244.62,"416-3",650,"Alloy 617","Plate",314626
652,"CapPass",249.34,-246.32,,"Trend",1.012,251.11,256.60,"416-3",651,"Alloy 617","Plate",314626
653,"CapPass",241.49,-245.72,,"Trend",0.983,262.26,268.91,"416-3",652,"Alloy 617","Plate",314626
654,"CapPass",246.31,-244.29,,"Trend",1.008,274.96,280.58,"416-3",653,"Alloy 617","Plate",314626
655,"CapPass",243.33,-251.21,,"Trend",0.969,286.56,293.07,"416-3",654,"Alloy 617","Plate",314626
656,"CapPass",247.85,-242.47,,"Trend",1.022,298.86,304.62,"416-3",655,"Alloy 617","Plate",314626
657,"CapPass",245.32,-250.18,,"Trend",0.981,310.71,317.03,"416-3",656,"Alloy 617","Plate",314626
658,"CapPass",251.26,-247.29,,"Trend",1.016,322.93,328.48,"416-3",657,"Alloy 617","Plate",314626
659,"CapPass",248.29,-251.29,,"Trend",0.988,334.96,340.94,"416-3",658,"Alloy 617","Plate",314626
660,"CapPass",247.51,-247.74,,"Trend",0.999,346.86,352.92,"416-3",659,"Alloy 617","Plate",314626
661,"CapPass",243.16,-245.23,,"Trend",0.992,358.27,364.25,"416-3",660,"Alloy 617","Plate",314626
662,"CapPass",241.72,-240.55,,"Trend",1.005,370.37,376.46,"416-3",661,"Alloy 617","Plate",314626
663,"CapPass",249.42,-248.78,,"Trend",1.003,383.05,389.04,"416-3",662,"Alloy 617","Plate",314626
664,"CapPass",247.53,-242.60,,"Trend",1.020,395.16,400.61,"416-3",663,"Alloy 617","Plate",314626
665,"CapPass",249.63,-240.17,,"Trend",1.039,407.25,412.52,"416-3",664,"Alloy 617","Plate",314626
666,"CapPass",240.06,-246.00,,"Trend",0.976,418.43,425.17,"416-3",665,"Alloy 617","Plate",314626
667,"CapPass",245.70,-249.29,,"Trend",0.986,431.00,437.19,"416-3",666,"Alloy 617","Plate",314626
668,"CapPass",243.34,-244.50,,"Trend",0.995,442.35,449.13,"416-3",667,"Alloy 617","Plate",314626
669,"CapPass",248.67,-248.55,,"Trend",1.000,454.98,461.14,"416-3",668,"Alloy 617","Plate",314626
670,"CapPass",248.21,-247.36,,"Trend",1.003,467.30,472.83,"416-3",669,"Alloy 617","Plate",314626
671,"CapPass",250.22,-245.03,,"Trend",1.021,478.99,485.18,"416-3",670,"Alloy 617","Plate",314626
672,"CapPass",249.60,-244.45,,"Trend",1.021,491.20,496.16,"416-3",671,"Alloy 617","Plate",314626
673,"CapPass",249.26,-248.23,,"Trend",1.004,503.33,508.83,"416-3",672,"Alloy 617","Plate",314626
674,"CapPass",249.18,-248.88,,"Trend",1.001,515.33,521.16,"416-3",673,"Alloy 617","Plate",314626
675,"CapPass",245.95,-240.52,,"Trend",1.023,526.97,532.90,"416-3",674,"Alloy 617","Plate",314626
676,"CapPass",248.88,-246.80,,"Trend",1.008,539.07,545.23,"416-3",675,"Alloy 617","Plate",314626
677,"CapPass",244.69,-246.93,,"Trend",0.991,551.36,556.88,"416-3",676,"Alloy 617","Plate",314626
678,"CapPass",246.36,-243.11,,"Trend",1.013,562.71,568.28,"416-3",677,"Alloy 617","Plate",314626
679,"CapPass",248.60,-249.23,,"Trend",0.997,575.34,581.08,"416-3",678,"Alloy 617","Plate",314626
680,"CapPass",245.85,-243.35,,"Trend",1.010,586.96,592.68,"416-3",679,"Alloy 617","Plate",314626
681,"CapPass",248.03,-247.50,,"Trend",1.002,599.02,605.33,"416-3",680,"Alloy 617","Plate",314626
682,"CapPass",245.18,-242.45,,"Trend",1.011,611.16,617.15,"416-3",681,"Alloy 617","Plate",314626
683,"CapPass",246.14,-242.24,,"Trend",1.016,623.35,628.25,"416-3",682,"Alloy 617","Plate",314626
684,"CapPass",247.96,-248.44,,"Trend",0.998,635.01,641.42,"416-3",683,"Alloy 617","Plate",314626
685,"CapPass",246.82,-248.61,,"Trend",0.993,647.15,652.90,"416-3",684,"Alloy 617","Plate",314626
686,"CapPass",249.90,-243.44,,"Trend",1.027,659.29,665.22,"416-3",685,"Alloy 617","Plate",314626
687,"CapPass",244.08,-246.90,,"Trend",0.989,671.34,677.34,"416-3",686,"Alloy 617","Plate",314626
688,"CapPass",247.97,-243.89,,"Trend",1.017,683.17,689.42,"416-3",687,"Alloy 617","Plate",314626
689,"CapPass",249.89,-251.10,,"Trend",0.995,695.33,701.35,"416-3",688,"Alloy 617","Plate",314626
690,"CapPass",247.96,-248.21,,"Trend",0.999,707.37,713.13,"416-3",689,"Alloy 617","Plate",314626
691,"CapPass",240.90,-243.39,,"Trend",0.990,718.61,725.32,"416-3",690,"Alloy 617","Plate",314626
692,"CapPass",247.89,-243.38,,"Trend",1.019,731.39,736.76,"416-3",691,"Alloy 617","Plate",314626
693,"CapPass",245.60,-246.83,,"Trend",0.995,743.12,749.29,"416-3",692,"Alloy 617","Plate",314626
694,"CapPass",250.72,-249.86,,"Trend",1.003,755.01,761.37,"416-3",693,"Alloy 617","Plate",314626
695,"CapPass",252.10,-250.50,,"Trend",1.006,767.47,773.41,"416-3",694,"Alloy 617","Plate",314626
696,"CapPass",246.29,-251.52,,"Trend",0.979,779.21,785.41,"416-3",695,"Alloy 617","Plate",314626
697,"CapPass",250.38,-245.17,,"Trend",1.021,791.41,796.87,"416-3",696,"Alloy 617","Plate",314626
698,"CapPass",251.48,-252.96,,"Trend",0.994,803.44,809.51,"416-3",697,"Alloy 617","Plate",314626
699,"CapPass",253.76,-245.85,,"Trend",1.032,815.48,820.76,"416-3",698,"Alloy 617","Plate",314626
700,"CapPass",249.51,-245.37,,"Trend",1.017,827.33,832.95,"416-3",699,"Alloy 617","Plate",314626
701,"CapPass",247.16,-243.16,,"Trend",1.016,839.57,845.58,"416-3",700,"Alloy 617","Plate",314626
702,"CapPass",245.34,-243.32,,"Trend",1.008,851.58,856.84,"416-3",701,"Alloy 617","Plate",314626
703,"CapPass",241.60,-244.31,,"Trend",0.989,862.82,869.27,"416-3",702,"Alloy 617","Plate",314626
704,"CapPass",246.12,-247.66,,"Trend",0.994,875.10,881.60,"416-3",703,"Alloy 617","Plate",314626
705,"CapPass",241.22,-242.20,,"Trend",0.996,887.05,893.00,"416-3",704,"Alloy 617","Plate",314626
706,"CapPass",246.27,-246.00,,"Trend",1.001,899.61,905.59,"416-3",705,"Alloy 617","Plate",314626
707,"CapPass",245.35,-243.26,,"Trend",1.009,910.99,917.57,"416-3",706,"Alloy 617","Plate",314626
708,"CapPass",245.14,-242.53,,"Trend",1.011,923.14,928.73,"416-3",707,"Alloy 617","Plate",314626
709,"CapPass",243.56,-239.33,,"Trend",1.018,935.25,941.64,"416-3",708,"Alloy 617","Plate",314626
710,"CapPass",242.57,-241.14,,"Trend",1.006,946.71,952.75,"416-3",709,"Alloy 617","Plate",314626
711,"CapPass",248.59,-249.15,,"Trend",0.998,959.37,965.50,"416-3",710,"Alloy 617","Plate",314626
712,"CapPass",243.58,-247.50,,"Trend",0.984,971.04,977.45,"416-3",711,"Alloy 617","Plate",314626
713,"CapPass",252.40,-248.74,,"Trend",1.015,983.59,989.68,"416-3",712,"Alloy 617","Plate",314626
714,"CapPass",243.26,-245.56,,"Trend",0.991,995.00,1001.69,"416-3",713,"Alloy 617","Plate",314626
715,"CapPass",248.88,-248.17,,"Trend",1.003,1007.62,1013.31,"416-3",714,"Alloy 617","Plate",314626
716,"CapPass",240.61,-246.01,,"Trend",0.978,1018.97,1025.36,"416-3",715,"Alloy 617","Plate",314626
717,"CapPass",241.93,-244.42,,"Trend",0.990,1030.81,1037.12,"416-3",716,"Alloy 617","Plate",314626
718,"CapPass",241.86,-248.27,,"Trend",0.974,1043.72,1049.67,"416-3",717,"Alloy 617","Plate",314626
719,"CapPass",244.89,-240.08,,"Trend",1.020,1054.90,1061.13,"416-3",718,"Alloy 617","Plate",314626
720,"CapPass",245.26,-245.16,,"Trend",1.000,1066.87,1073.65,"416-3",719,"Alloy 617","Plate",314626
721,"CapPass",244.45,-246.93,,"Trend",0.990,1079.54,1085.55,"416-3",720,"Alloy 617","Plate",314626
722,"CapPass",248.77,-245.14,,"Trend",1.015,1091.75,1097.30,"416-3",721,"Alloy 617","Plate",314626
723,"CapPass",245.95,-249.48,,"Trend",0.986,1103.19,1109.35,"416-3",722,"Alloy 617","Plate",314626
724,"CapPass",248.47,-248.84,,"Trend",0.999,1115.77,1121.77,"416-3",723,"Alloy 617","Plate",314626
725,"CapPass",246.12,-246.37,,"Trend",0.999,1127.09,1133.76,"416-3",724,"Alloy 617","Plate",314626
726,"CapPass",249.84,-243.70,,"Trend",1.025,1139.32,1145.20,"416-3",725,"Alloy 617","Plate",314626
727,"CapPass",248.97,-243.62,,"Trend",1.022,1151.56,1157.69,"416-3",726,"Alloy 617","Plate",314626
728,"CapPass",250.73,-250.16,,"Trend",1.002,1163.49,1168.79,"416-3",727,"Alloy 617","Plate",314626
729,"CapPass",246.45,-242.11,,"Trend",1.018,1175.15,1181.72,"416-3",728,"Alloy 617","Plate",314626
730,"CapPass",240.18,-245.33,,"Trend",0.979,1186.90,1193.33,"416-3",729,"Alloy 617","Plate",314626
731,"CapPass",245.95,-241.27,,"Trend",1.019,1199.48,1205.10,"416-3",730,"Alloy 617","Plate",314626
732,"CapPass",245.68,-243.85,,"Trend",1.008,1211.06,1217.42,"416-3",731,"Alloy 617","Plate",314626
733,"CapPass",244.98,-248.18,,"Trend",0.987,1223.26,1229.19,"416-3",732,"Alloy 617","Plate",314626
734,"CapPass",251.66,-245.83,,"Trend",1.024,1235.83,1241.86,"416-3",733,"Alloy 617","Plate",314626
735,"CapPass",247.53,-250.59,,"Trend",0.988,1247.72,1253.47,"416-3",734,"Alloy 617","Plate",314626
736,"CapPass",240.78,-246.13,,"Trend",0.978,1259.23,1265.80,"416-3",735,"Alloy 617","Plate",314626
